left_arm_positions.q_1,left_arm_positions.q_2,left_arm_positions.q_3,left_arm_positions.q_4,left_arm_positions.q_5,left_arm_positions.q_6,left_arm_positions.q_7,right_arm_positions.q_1,right_arm_positions.q_2,right_arm_positions.q_3,right_arm_positions.q_4,right_arm_positions.q_5,right_arm_positions.q_6,right_arm_positions.q_7,waist_position.q_w,time.t
-0.00205374,0.202,-0.12441,0.452652,-0.0618546,0.362856,-0.140015,0.00704797,-0.202076,0.129742,0.47694,0.0648029,0.382666,0.134754,0.000460219,1.53
-0.00205374,0.202,-0.12441,0.452635,-0.0618665,0.362868,-0.140003,0.00704797,-0.202068,0.129742,0.476949,0.0648148,0.382654,0.134742,0.000485785,1.54
-0.00206232,0.202,-0.12441,0.452635,-0.0618665,0.362868,-0.140027,0.00704797,-0.202076,0.129729,0.476949,0.0648029,0.382654,0.134754,0.000434654,1.55
-0.00205374,0.202008,-0.12441,0.452635,-0.0618546,0.36288,-0.140027,0.0070565,-0.202076,0.129755,0.476949,0.0648029,0.382654,0.134766,0.000460219,1.56
-0.00206232,0.202,-0.12441,0.452635,-0.0618546,0.362868,-0.140027,0.0070565,-0.202076,0.129715,0.47694,0.0648029,0.382654,0.134754,0.000434654,1.57
-0.00203657,0.202,-0.124437,0.452635,-0.0618546,0.362868,-0.140027,0.00707354,-0.202076,0.129729,0.476932,0.0648029,0.382642,0.134754,0.000460219,1.58
-0.00205374,0.202,-0.12441,0.452635,-0.0618427,0.362868,-0.140027,0.00707354,-0.202068,0.129742,0.476949,0.0648029,0.382666,0.134766,0.000434654,1.59
-0.00204515,0.202,-0.124396,0.452644,-0.0618427,0.362868,-0.140027,0.00706502,-0.202068,0.129742,0.476949,0.0648029,0.382654,0.134766,0.000460219,1.6
-0.00204515,0.202,-0.124396,0.452626,-0.0618546,0.36288,-0.140027,0.00706502,-0.202068,0.129742,0.476949,0.0648148,0.382666,0.134742,0.000460219,1.61
-0.00204515,0.202,-0.124424,0.452635,-0.0618546,0.36288,-0.140027,0.00703945,-0.202059,0.129755,0.476949,0.0648029,0.382654,0.134754,0.000460219,1.62
-0.00204515,0.202,-0.12441,0.452644,-0.0618427,0.362892,-0.140039,0.00706502,-0.202059,0.129715,0.476957,0.0648029,0.382654,0.134754,0.000434654,1.63
-0.00205374,0.201991,-0.12441,0.452635,-0.0618427,0.36288,-0.140039,0.00703945,-0.202076,0.129729,0.47694,0.0647788,0.382642,0.134754,0.000460219,1.64
-0.00206232,0.202,-0.12441,0.452652,-0.0618665,0.36288,-0.140027,0.00704797,-0.202085,0.129742,0.47694,0.0647788,0.382642,0.134754,0.000434654,1.65
-0.00203657,0.202008,-0.124396,0.452635,-0.0618546,0.36288,-0.140015,0.00707354,-0.202076,0.129729,0.47694,0.0647907,0.382642,0.134742,0.000434654,1.66
-0.00205374,0.202008,-0.124396,0.452635,-0.0618665,0.36288,-0.140027,0.00709058,-0.202059,0.129755,0.476966,0.0648029,0.382642,0.134754,0.000434654,1.67
-0.00203657,0.202,-0.124396,0.452635,-0.0618427,0.362868,-0.140039,0.00706502,-0.202059,0.129729,0.476949,0.0648029,0.382654,0.134742,0.000460219,1.68
-0.00205374,0.202008,-0.124396,0.452635,-0.0618665,0.362868,-0.140027,0.0070565,-0.202068,0.129729,0.47694,0.0648029,0.382654,0.134778,0.000460219,1.69
-0.00205374,0.202,-0.12441,0.452635,-0.0618665,0.362892,-0.140027,0.0070565,-0.202059,0.129742,0.476957,0.0648029,0.382654,0.134766,0.000460219,1.7
-0.00205374,0.201991,-0.12441,0.452652,-0.0618305,0.362868,-0.140027,0.00704797,-0.202085,0.129729,0.476949,0.0647669,0.38263,0.134754,0.000434654,1.71
-0.00205374,0.202,-0.12441,0.452626,-0.0618546,0.362868,-0.140027,0.00704797,-0.202085,0.129742,0.476966,0.0647788,0.382654,0.134766,0.000434654,1.72
-0.00205374,0.202,-0.124424,0.452635,-0.0618665,0.36288,-0.140027,0.00703945,-0.202076,0.129729,0.476949,0.0647907,0.382654,0.134754,0.000460219,1.73
-0.00205374,0.202,-0.12441,0.452644,-0.0618546,0.362892,-0.140003,0.00704797,-0.202068,0.129742,0.476932,0.0648029,0.38263,0.134766,0.000434654,1.74
-0.00204515,0.202,-0.12441,0.452635,-0.0618665,0.36288,-0.140027,0.00702241,-0.202059,0.129755,0.476949,0.0647669,0.382642,0.134754,0.000460219,1.75
-0.00206232,0.202008,-0.124396,0.452652,-0.0618546,0.362868,-0.140027,0.00703093,-0.202068,0.129729,0.47694,0.0647788,0.382642,0.134766,0.000434654,1.76
-0.00205374,0.202,-0.12441,0.452644,-0.0618305,0.362856,-0.140027,0.00703945,-0.202068,0.129715,0.476957,0.0647669,0.382654,0.134754,0.000460219,1.77
-0.00203657,0.202008,-0.12441,0.452635,-0.0618546,0.36288,-0.140027,0.00706502,-0.202059,0.129729,0.47694,0.0647788,0.382654,0.134742,0.000460219,1.78
-0.00205374,0.202008,-0.124383,0.452635,-0.0618665,0.362856,-0.140027,0.00704797,-0.202059,0.129742,0.476949,0.0648029,0.382642,0.134754,0.000460219,1.79
-0.00204515,0.202,-0.124396,0.452635,-0.0618427,0.362868,-0.140027,0.00707354,-0.202068,0.129742,0.476949,0.0647907,0.382666,0.134766,0.000460219,1.8
-0.00206232,0.202,-0.124424,0.452644,-0.0618546,0.36288,-0.140027,0.00706502,-0.202068,0.129742,0.476949,0.0647907,0.382654,0.134754,0.000434654,1.81
-0.00205374,0.202,-0.124396,0.452635,-0.0618546,0.362868,-0.140027,0.0070565,-0.202076,0.129729,0.476949,0.0647907,0.382666,0.134754,0.000460219,1.82
-0.00204515,0.201991,-0.124424,0.452661,-0.0618305,0.362892,-0.140027,0.00703945,-0.202068,0.129715,0.47694,0.0647788,0.38263,0.134778,0.000434654,1.83
-0.00205374,0.202,-0.12441,0.452635,-0.0618665,0.36288,-0.140027,0.00703945,-0.202068,0.129742,0.476949,0.0648029,0.382618,0.134754,0.000434654,1.84
-0.00205374,0.202,-0.12441,0.452635,-0.0618427,0.36288,-0.140015,0.00704797,-0.202059,0.129742,0.476949,0.0648029,0.382642,0.134766,0.000434654,1.85
-0.00206232,0.202,-0.124424,0.452644,-0.0618665,0.36288,-0.140039,0.0070565,-0.202068,0.129742,0.47694,0.0648029,0.38263,0.134766,0.000434654,1.86
-0.0020709,0.202,-0.124396,0.452635,-0.0618665,0.362868,-0.140027,0.00706502,-0.202076,0.129742,0.476949,0.0648029,0.382654,0.134766,0.000460219,1.87
-0.00205374,0.202,-0.12441,0.452635,-0.0618665,0.362868,-0.140027,0.00706502,-0.202093,0.129729,0.476949,0.0648029,0.382654,0.134766,0.000434654,1.88
-0.00203657,0.202,-0.12441,0.452644,-0.0618427,0.36288,-0.140027,0.00708206,-0.202059,0.129715,0.476949,0.0648029,0.382654,0.134754,0.000434654,1.89
-0.00203657,0.202,-0.124396,0.452635,-0.0618546,0.36288,-0.140027,0.00707354,-0.202076,0.129729,0.476949,0.0648029,0.382642,0.134742,0.000434654,1.9
-0.00205374,0.202,-0.12441,0.452652,-0.0618665,0.362868,-0.140027,0.00707354,-0.202068,0.129742,0.476949,0.0647907,0.382666,0.134742,0.000434654,1.91
-0.0020709,0.202,-0.12441,0.452626,-0.0618546,0.362856,-0.140039,0.0070565,-0.202059,0.129742,0.476949,0.0648029,0.382654,0.134778,0.000460219,1.92
-0.0020709,0.202008,-0.124396,0.452635,-0.0618546,0.362892,-0.140027,0.00703945,-0.202076,0.129742,0.476949,0.0647788,0.382654,0.134754,0.000460219,1.93
-0.00206232,0.202,-0.124396,0.452644,-0.0618546,0.362892,-0.140027,0.00702241,-0.202068,0.129729,0.47694,0.0647788,0.382642,0.134766,0.000460219,1.94
-0.00205374,0.201991,-0.12441,0.452635,-0.0618305,0.36288,-0.140015,0.00703945,-0.202076,0.129729,0.476949,0.0647907,0.382654,0.134754,0.000460219,1.95
-0.00203657,0.202,-0.12441,0.452644,-0.0618546,0.362892,-0.140027,0.00703945,-0.202059,0.129742,0.476949,0.0648029,0.38263,0.134742,0.000460219,1.96
-0.00204515,0.202,-0.124424,0.452635,-0.0618305,0.362868,-0.140027,0.00703945,-0.202068,0.129742,0.476966,0.0647669,0.38263,0.134754,0.000460219,1.97
-0.00203657,0.202,-0.124424,0.452644,-0.0618665,0.36288,-0.140027,0.00703945,-0.202068,0.129742,0.476966,0.0647669,0.382642,0.134754,0.000460219,1.98
-0.00207949,0.202,-0.124396,0.452652,-0.0618546,0.36288,-0.140027,0.00706502,-0.202085,0.129742,0.476949,0.0647788,0.382642,0.134754,0.000460219,1.99
-0.0020709,0.202,-0.124396,0.452635,-0.0618784,0.36288,-0.140027,0.0070565,-0.202076,0.129729,0.47694,0.0647907,0.382654,0.134766,0.000460219,2
-0.00205374,0.202,-0.124396,0.452635,-0.0618546,0.362868,-0.140039,0.00703945,-0.202059,0.129729,0.476957,0.0647907,0.382642,0.134742,0.000460219,2.01
-0.00206232,0.202,-0.124396,0.452652,-0.0618427,0.362868,-0.140039,0.0070565,-0.202068,0.129729,0.476957,0.0647788,0.382642,0.134754,0.000434654,2.02
-0.00203657,0.202,-0.124396,0.452635,-0.0618427,0.362892,-0.140027,0.00706502,-0.202076,0.129742,0.47694,0.0647788,0.382642,0.134754,0.000409087,2.03
-0.00204515,0.202008,-0.124383,0.452635,-0.0618427,0.362892,-0.140027,0.00707354,-0.202076,0.129742,0.476949,0.0648029,0.382654,0.134766,0.000409087,2.04
-0.00205374,0.201991,-0.124396,0.452635,-0.0618546,0.36288,-0.140027,0.00707354,-0.202076,0.129742,0.476949,0.0647788,0.382654,0.134766,0.000460219,2.05
-0.0020709,0.201991,-0.12441,0.452644,-0.0618546,0.362868,-0.140027,0.0070565,-0.202051,0.129729,0.47694,0.0647788,0.382654,0.13473,0.000460219,2.06
-0.00205374,0.201991,-0.12445,0.452644,-0.0618665,0.362868,-0.140015,0.00703945,-0.202068,0.129742,0.476957,0.0647788,0.382654,0.134754,0.000434654,2.07
-0.00204515,0.201991,-0.12441,0.452652,-0.0618427,0.362868,-0.140039,0.00701389,-0.202059,0.129729,0.476949,0.0647788,0.382642,0.134766,0.000409087,2.08
-0.00204515,0.202,-0.12441,0.452644,-0.0618427,0.362892,-0.140027,0.00702241,-0.202068,0.129729,0.476949,0.0647907,0.382642,0.134766,0.000434654,2.09
-0.00205374,0.201991,-0.12441,0.452635,-0.0618546,0.362892,-0.140015,0.00703093,-0.202059,0.129742,0.476957,0.0647788,0.382654,0.134754,0.000434654,2.1
-0.00205374,0.201991,-0.124396,0.452635,-0.0618427,0.36288,-0.140027,0.00703093,-0.202068,0.129742,0.476949,0.0647788,0.382654,0.134766,0.000434654,2.11
-0.00205374,0.202008,-0.124396,0.452635,-0.0618665,0.362892,-0.140027,0.00707354,-0.202059,0.129729,0.476957,0.0647907,0.382654,0.134754,0.000434654,2.12
-0.00205374,0.202008,-0.124383,0.452644,-0.0618427,0.362856,-0.140039,0.00707354,-0.202059,0.129729,0.476957,0.0648029,0.382654,0.134766,0.000485785,2.13
-0.00205374,0.202008,-0.124383,0.452635,-0.0618665,0.362892,-0.140027,0.0070565,-0.202051,0.129755,0.47694,0.0648029,0.382642,0.134766,0.000485785,2.14
-0.00203657,0.202008,-0.124396,0.452652,-0.0618305,0.362868,-0.140027,0.00704797,-0.202059,0.129729,0.476957,0.0647907,0.382666,0.134754,0.000485785,2.15
-0.00205374,0.202025,-0.124424,0.452652,-0.0618546,0.362856,-0.140027,0.00702241,-0.202068,0.129742,0.476949,0.0647907,0.38263,0.134766,0.000460219,2.16
-0.00206232,0.202,-0.12441,0.452644,-0.0618546,0.36288,-0.140027,0.00700536,-0.202093,0.129755,0.476966,0.0647788,0.382642,0.134754,0.000434654,2.17
-0.00204515,0.201983,-0.124437,0.452644,-0.0618427,0.362856,-0.140015,0.00702241,-0.202076,0.129715,0.476949,0.0648029,0.382654,0.134766,0.000409087,2.18
-0.00204515,0.201974,-0.124424,0.452635,-0.0618546,0.362868,-0.140027,0.00702241,-0.202076,0.129715,0.476949,0.0647788,0.382654,0.134754,0.000434654,2.19
-0.00205374,0.201974,-0.124437,0.452644,-0.0618546,0.362868,-0.140039,0.00702241,-0.202076,0.129702,0.476957,0.0647907,0.382654,0.134766,0.000409087,2.2
-0.00204515,0.201983,-0.12441,0.452644,-0.0618665,0.362868,-0.140015,0.00707354,-0.202076,0.129742,0.476966,0.0648029,0.382654,0.134754,0.000434654,2.21
-0.00204515,0.202,-0.12441,0.452635,-0.0618665,0.362868,-0.140027,0.00707354,-0.202051,0.129755,0.476923,0.0647907,0.382666,0.134766,0.000434654,2.22
-0.00205374,0.202008,-0.124383,0.452635,-0.0618427,0.362892,-0.140027,0.00707354,-0.202025,0.129755,0.476966,0.0647788,0.382666,0.134778,0.000460219,2.23
-0.00204515,0.202017,-0.124383,0.452635,-0.0618427,0.362868,-0.140039,0.00707354,-0.202042,0.129755,0.47694,0.0647788,0.382654,0.134742,0.000460219,2.24
-0.00205374,0.202,-0.124396,0.452635,-0.0618427,0.362892,-0.140027,0.00706502,-0.202051,0.129742,0.476949,0.0647907,0.382654,0.134754,0.000434654,2.25
-0.00203657,0.202008,-0.124396,0.452652,-0.0618665,0.36288,-0.140039,0.00703945,-0.202059,0.129715,0.476949,0.0647669,0.382654,0.134754,0.000434654,2.26
-0.00205374,0.201991,-0.12441,0.452635,-0.0618665,0.36288,-0.140039,0.00703093,-0.202068,0.129729,0.47694,0.0647788,0.382654,0.134754,0.000434654,2.27
-0.00203657,0.201991,-0.124424,0.452635,-0.0618665,0.36288,-0.140027,0.00702241,-0.202068,0.129715,0.47694,0.0647788,0.382642,0.134742,0.000434654,2.28
-0.00204515,0.201991,-0.12449,0.452652,-0.0618665,0.362892,-0.140015,0.00703945,-0.202068,0.129715,0.47694,0.0648029,0.382642,0.134766,0.000434654,2.29
-0.00203657,0.201991,-0.12441,0.452626,-0.0618784,0.362892,-0.140027,0.0070565,-0.202051,0.129715,0.476949,0.0647788,0.382642,0.134754,0.000434654,2.3
-0.00205374,0.201966,-0.12441,0.452635,-0.0618665,0.36288,-0.140027,0.0070565,-0.202042,0.129742,0.476966,0.0647907,0.382666,0.134766,0.000485785,2.31
-0.00204515,0.201991,-0.124383,0.452635,-0.0618427,0.362868,-0.140027,0.0070565,-0.202016,0.129729,0.476957,0.0647907,0.382666,0.134754,0.000485785,2.32
-0.00205374,0.202,-0.124396,0.452626,-0.0618546,0.362856,-0.140027,0.00707354,-0.202042,0.129755,0.476957,0.0647788,0.382666,0.134754,0.000434654,2.33
-0.00206232,0.202008,-0.124396,0.452652,-0.0618546,0.362868,-0.140027,0.00703945,-0.202042,0.129742,0.476949,0.0648029,0.382642,0.13473,0.000460219,2.34
-0.00205374,0.202,-0.124396,0.452644,-0.0618427,0.362868,-0.140027,0.00704797,-0.202042,0.129729,0.476957,0.0648029,0.382642,0.134742,0.000434654,2.35
-0.00204515,0.202008,-0.124396,0.452652,-0.0618665,0.36288,-0.140027,0.00703093,-0.202042,0.129742,0.47694,0.0647907,0.382654,0.134766,0.000434654,2.36
-0.00204515,0.202,-0.12441,0.452635,-0.0618546,0.362856,-0.140027,0.00704797,-0.202051,0.129729,0.476949,0.0647907,0.382642,0.134742,0.000434654,2.37
-0.00205374,0.201991,-0.12445,0.452661,-0.0618665,0.36288,-0.140027,0.00702241,-0.202051,0.129742,0.476957,0.0647907,0.382642,0.134754,0.000460219,2.38
-0.00205374,0.201983,-0.124437,0.452644,-0.0618665,0.362892,-0.140039,0.00703945,-0.202051,0.129742,0.47694,0.0648029,0.382654,0.134766,0.000460219,2.39
-0.00204515,0.201991,-0.124424,0.452644,-0.0618665,0.362868,-0.140027,0.0070565,-0.202042,0.129755,0.476949,0.0647788,0.382654,0.134742,0.000460219,2.4
-0.00204515,0.201991,-0.12445,0.452644,-0.0618784,0.362868,-0.140027,0.00704797,-0.202042,0.129742,0.476949,0.0648029,0.382654,0.134754,0.000460219,2.41
-0.00203657,0.201991,-0.12441,0.452644,-0.0618784,0.36288,-0.140027,0.0070565,-0.202042,0.129729,0.476932,0.0648029,0.382654,0.134766,0.000460219,2.42
-0.00204515,0.201991,-0.12441,0.452635,-0.0618546,0.362868,-0.140027,0.0070565,-0.202068,0.129742,0.47694,0.0647907,0.382642,0.134754,0.000434654,2.43
-0.00205374,0.201983,-0.124383,0.452635,-0.0618665,0.362868,-0.140027,0.0070565,-0.202051,0.129715,0.476957,0.0648029,0.382642,0.134766,0.000434654,2.44
-0.00206232,0.202,-0.12441,0.452635,-0.0618305,0.362868,-0.140039,0.0070565,-0.202059,0.129729,0.476957,0.0648029,0.382654,0.134766,0.000409087,2.45
-0.00204515,0.202008,-0.124396,0.452635,-0.0618427,0.36288,-0.140027,0.0070565,-0.202042,0.129742,0.47694,0.0648029,0.382666,0.134766,0.000485785,2.46
-0.00202847,0.202017,-0.124396,0.452661,-0.0618546,0.362892,-0.140015,0.0070565,-0.202051,0.129742,0.47694,0.0648029,0.382642,0.134754,0.000460219,2.47
-0.0020709,0.202008,-0.124396,0.452652,-0.0618427,0.362868,-0.140027,0.00704797,-0.202059,0.129742,0.476949,0.0648029,0.382654,0.134754,0.000511352,2.48
-0.00203657,0.202008,-0.12441,0.452644,-0.0618305,0.362868,-0.140027,0.00703945,-0.202051,0.129729,0.476949,0.0648029,0.382642,0.134754,0.000434654,2.49
-0.00203657,0.201991,-0.124424,0.452635,-0.0618665,0.362868,-0.140015,0.00703093,-0.202042,0.129729,0.476949,0.0648029,0.382666,0.134742,0.000460219,2.5
-0.00203657,0.201974,-0.124424,0.452644,-0.0618665,0.36288,-0.140027,0.00704797,-0.202034,0.129715,0.47694,0.0648029,0.382642,0.134766,0.000409087,2.51
-0.00203657,0.201974,-0.124437,0.452635,-0.0618665,0.362868,-0.140027,0.00703945,-0.202051,0.129715,0.476949,0.0647788,0.382654,0.134766,0.000434654,2.52
-0.00205374,0.201991,-0.124437,0.452635,-0.0618427,0.362892,-0.140027,0.00704797,-0.202042,0.129715,0.476949,0.0648029,0.38263,0.134754,0.000434654,2.53
-0.00204515,0.201991,-0.124424,0.452635,-0.0618546,0.362892,-0.140027,0.0070565,-0.202042,0.129742,0.476932,0.0648029,0.382666,0.134766,0.000485785,2.54
-0.00204515,0.201991,-0.12441,0.452644,-0.0618427,0.362892,-0.140027,0.00704797,-0.202034,0.129755,0.476966,0.0648029,0.382642,0.134766,0.000511352,2.55
-0.00204515,0.202017,-0.124396,0.452644,-0.0618546,0.362892,-0.140027,0.0070565,-0.202042,0.129729,0.476949,0.0648029,0.382654,0.134754,0.000460219,2.56
-0.00205374,0.202017,-0.124396,0.452644,-0.0618546,0.362868,-0.140027,0.0070565,-0.202042,0.129729,0.476949,0.0648029,0.382642,0.134754,0.000460219,2.57
-0.00204515,0.202008,-0.124396,0.452635,-0.0618427,0.36288,-0.140039,0.00706502,-0.202025,0.129729,0.47694,0.0647788,0.382654,0.134742,0.000460219,2.58
-0.00203657,0.202,-0.12441,0.452626,-0.0618546,0.362868,-0.140027,0.00708206,-0.202051,0.129742,0.476949,0.0648029,0.382666,0.134754,0.000434654,2.59
-0.00204515,0.202,-0.124424,0.452626,-0.0618665,0.362856,-0.140027,0.00704797,-0.202068,0.129729,0.476957,0.0647907,0.382666,0.134754,0.000434654,2.6
-0.00204515,0.202,-0.124424,0.452635,-0.0618665,0.362892,-0.140027,0.00707354,-0.202051,0.129715,0.476949,0.0648029,0.382642,0.134742,0.000409087,2.61
-0.00207949,0.201991,-0.124424,0.452635,-0.0618427,0.362892,-0.140003,0.00703945,-0.202025,0.129742,0.47694,0.0648029,0.382654,0.134754,0.000434654,2.62
-0.00207949,0.202008,-0.124424,0.452626,-0.0618546,0.36288,-0.140027,0.00700536,-0.202042,0.129755,0.47694,0.0648029,0.382654,0.134766,0.000460219,2.63
-0.00207949,0.202008,-0.124396,0.452635,-0.0618546,0.36288,-0.140027,0.00702241,-0.202034,0.129742,0.476949,0.0648029,0.38263,0.134754,0.000434654,2.64
-0.00206232,0.202,-0.124396,0.452626,-0.0618784,0.362892,-0.140039,0.00702241,-0.202016,0.129729,0.476957,0.0648029,0.382642,0.134766,0.000460219,2.65
-0.00207949,0.202,-0.12441,0.452652,-0.0618546,0.362856,-0.140015,0.00703093,-0.202042,0.129742,0.476949,0.0648029,0.382666,0.134766,0.000460219,2.66
-0.00204515,0.202,-0.12441,0.452644,-0.0618546,0.362892,-0.140027,0.00704797,-0.202042,0.129769,0.476957,0.0648029,0.382654,0.134766,0.000434654,2.67
-0.00205374,0.202,-0.12441,0.452644,-0.0618546,0.362892,-0.140027,0.00706502,-0.202042,0.129729,0.476957,0.0648029,0.382654,0.134766,0.000434654,2.68
-0.00203657,0.202,-0.12441,0.452652,-0.0618427,0.36288,-0.140027,0.00706502,-0.202051,0.129742,0.476957,0.0647907,0.382654,0.134766,0.000434654,2.69
-0.00204515,0.202,-0.12441,0.452626,-0.0618427,0.36288,-0.140027,0.00703945,-0.202034,0.129742,0.476949,0.0647907,0.382654,0.134766,0.000434654,2.7
-0.00206232,0.201991,-0.12441,0.452652,-0.0618427,0.36288,-0.140027,0.00702241,-0.202042,0.129715,0.476949,0.0647788,0.382666,0.134754,0.000460219,2.71
-0.00206232,0.202,-0.12441,0.452635,-0.0618546,0.362868,-0.140015,0.00703093,-0.202034,0.129742,0.476949,0.0648029,0.382642,0.134754,0.000485785,2.72
-0.00206232,0.202,-0.12441,0.452635,-0.0618665,0.362868,-0.140027,0.00703093,-0.202042,0.129742,0.476957,0.0648029,0.382642,0.134766,0.000460219,2.73
-0.00205374,0.201991,-0.12441,0.452652,-0.0618665,0.362868,-0.140027,0.00703945,-0.202042,0.129769,0.476957,0.0648029,0.382654,0.134766,0.000460219,2.74
-0.00204515,0.202,-0.12441,0.452644,-0.0618665,0.36288,-0.140039,0.00703093,-0.202042,0.129742,0.476949,0.0648029,0.382654,0.134754,0.000460219,2.75
-0.00205374,0.202,-0.12441,0.452669,-0.0618546,0.362892,-0.140027,0.00704797,-0.202051,0.129715,0.476966,0.0648029,0.382654,0.134754,0.000460219,2.76
-0.00203657,0.202,-0.12441,0.452652,-0.0618305,0.362892,-0.140027,0.00706502,-0.202051,0.129715,0.47694,0.0647788,0.382654,0.134742,0.000434654,2.77
-0.00206232,0.202,-0.124396,0.452644,-0.0618546,0.362868,-0.140027,0.0070565,-0.202051,0.129729,0.476957,0.0647907,0.382654,0.134766,0.000460219,2.78
-0.00206232,0.202,-0.12441,0.452652,-0.0618305,0.36288,-0.140027,0.00703945,-0.202042,0.129715,0.47694,0.0647788,0.382654,0.134742,0.000434654,2.79
-0.00205374,0.202,-0.12441,0.452652,-0.0618665,0.362856,-0.140027,0.00703945,-0.202042,0.129742,0.476949,0.0647907,0.382654,0.134754,0.000434654,2.8
-0.00205374,0.202,-0.12441,0.452644,-0.0618665,0.362892,-0.140015,0.00704797,-0.202042,0.129729,0.476957,0.0648029,0.382642,0.134778,0.000434654,2.81
-0.00205374,0.201991,-0.12441,0.452652,-0.0618546,0.36288,-0.140027,0.00704797,-0.202051,0.129729,0.476949,0.0648029,0.382666,0.134742,0.000434654,2.82
-0.00204515,0.202,-0.12441,0.452635,-0.0618665,0.362892,-0.140027,0.0070565,-0.202042,0.129742,0.476966,0.0648029,0.382654,0.134766,0.000409087,2.83
-0.00205374,0.201991,-0.124437,0.452635,-0.0618546,0.36288,-0.140027,0.00704797,-0.202042,0.129729,0.476949,0.0647907,0.382642,0.134766,0.00038352,2.84
-0.00206232,0.202,-0.12441,0.452652,-0.0618665,0.362856,-0.140027,0.00704797,-0.202042,0.129742,0.476932,0.0648029,0.382666,0.134766,0.000434654,2.85
-0.0020709,0.202008,-0.124396,0.452644,-0.0618546,0.36288,-0.140027,0.00704797,-0.202042,0.129755,0.47694,0.0648148,0.382654,0.134754,0.000460219,2.86
-0.0020709,0.202008,-0.12441,0.452652,-0.0618427,0.362868,-0.140027,0.00704797,-0.202034,0.129755,0.476949,0.0647788,0.382654,0.134766,0.000460219,2.87
-0.00205374,0.202,-0.12441,0.452635,-0.0618546,0.36288,-0.140027,0.00706502,-0.202034,0.129702,0.476949,0.0648029,0.382642,0.134766,0.000485785,2.88
-0.00205374,0.202,-0.124396,0.452635,-0.0618305,0.362892,-0.140027,0.0070565,-0.202034,0.129742,0.476949,0.0648029,0.382642,0.134766,0.000434654,2.89
-0.00204515,0.202,-0.124383,0.452652,-0.0618784,0.362868,-0.140027,0.00703945,-0.202051,0.129742,0.47694,0.0647788,0.382642,0.134742,0.000434654,2.9
-0.00205374,0.201991,-0.12441,0.452644,-0.0618546,0.36288,-0.140039,0.00703945,-0.202051,0.129729,0.47694,0.0648029,0.382666,0.134766,0.000434654,2.91
-0.00204515,0.202,-0.12441,0.452644,-0.0618546,0.36288,-0.140027,0.00703945,-0.202034,0.129729,0.476949,0.0648029,0.382654,0.134754,0.000460219,2.92
-0.00204515,0.202,-0.124437,0.452635,-0.0618665,0.362892,-0.140027,0.00704797,-0.202051,0.129729,0.476949,0.0648029,0.382642,0.134766,0.000434654,2.93
-0.00204515,0.202,-0.124424,0.452644,-0.0618546,0.362892,-0.140027,0.00704797,-0.202042,0.129755,0.47694,0.0647788,0.382654,0.134766,0.000434654,2.94
-0.00203657,0.202008,-0.124424,0.452652,-0.0618546,0.36288,-0.140027,0.00703945,-0.202051,0.129729,0.47694,0.0648148,0.382642,0.134754,0.000460219,2.95
-0.00204515,0.202008,-0.12441,0.452635,-0.0618665,0.36288,-0.140027,0.00703945,-0.202042,0.129742,0.476949,0.0648029,0.382654,0.134766,0.000460219,2.96
-0.00204515,0.202,-0.12441,0.452644,-0.0618665,0.36288,-0.140039,0.0070565,-0.202042,0.129729,0.47694,0.0648029,0.382642,0.134766,0.000434654,2.97
-0.00204515,0.202008,-0.12441,0.452644,-0.0618665,0.36288,-0.140027,0.00706502,-0.202034,0.129729,0.476957,0.0647788,0.382654,0.134754,0.000434654,2.98
-0.00206232,0.202,-0.124424,0.452644,-0.0618784,0.36288,-0.140027,0.0070565,-0.202051,0.129729,0.476957,0.0647788,0.382642,0.134766,0.000434654,2.99
-0.00205374,0.202008,-0.124396,0.452635,-0.0618427,0.36288,-0.140027,0.0070565,-0.202042,0.129729,0.476949,0.0648029,0.382642,0.134766,0.000460219,3
-0.00206232,0.202008,-0.12441,0.452652,-0.0618546,0.362868,-0.140027,0.00704797,-0.202059,0.129729,0.476949,0.0648029,0.382642,0.134742,0.000434654,3.01
-0.00205374,0.202,-0.12441,0.452635,-0.0618546,0.362892,-0.140039,0.00702241,-0.202034,0.129742,0.47694,0.0648029,0.382654,0.134754,0.000434654,3.02
-0.00205374,0.201991,-0.124396,0.452635,-0.0618665,0.362892,-0.140027,0.00703945,-0.202042,0.129742,0.476949,0.0648029,0.382654,0.134754,0.000434654,3.03
-0.00205374,0.201991,-0.124424,0.452635,-0.0618665,0.36288,-0.140027,0.00704797,-0.202051,0.129729,0.476957,0.0648148,0.382654,0.134766,0.000434654,3.04
-0.00204515,0.201991,-0.124424,0.452652,-0.0618427,0.362892,-0.140027,0.00706502,-0.202042,0.129729,0.476949,0.0648029,0.382654,0.134754,0.000460219,3.05
-0.00205374,0.201991,-0.124437,0.452635,-0.0618427,0.362892,-0.140039,0.00706502,-0.202034,0.129742,0.476957,0.0648029,0.382654,0.134766,0.000434654,3.06
-0.00204515,0.202008,-0.124424,0.452644,-0.0618427,0.36288,-0.140027,0.0070565,-0.202025,0.129755,0.476949,0.0648148,0.382654,0.134754,0.000434654,3.07
-0.00205374,0.201991,-0.12441,0.452661,-0.0618665,0.362892,-0.140027,0.0070565,-0.202042,0.129742,0.476957,0.0648148,0.382654,0.134754,0.000409087,3.08
