left_hand_wrench.f_x,left_hand_wrench.f_y,left_hand_wrench.f_z,left_hand_wrench.tau_x,left_hand_wrench.tau_y,left_hand_wrench.tau_z,right_hand_wrench.f_x,right_hand_wrench.f_y,right_hand_wrench.f_z,right_hand_wrench.tau_x,right_hand_wrench.tau_y,right_hand_wrench.tau_z,time.t
4.48819,3.34116,18.8114,-0.349852,0.950262,-0.537679,4.77022,-3.94871,14.9687,0.582867,0.84477,0.757976,4.01
4.48173,3.33394,18.8368,-0.347423,0.950784,-0.536095,4.75458,-3.9423,14.9718,0.579236,0.84476,0.762075,4.02
4.47795,3.34271,18.8613,-0.353018,0.952457,-0.537387,4.79454,-3.94401,14.944,0.577057,0.846052,0.763744,4.03
4.50091,3.35465,18.8191,-0.355144,0.952,-0.540184,4.75081,-3.93224,15.0149,0.574199,0.847015,0.763906,4.04
4.49419,3.35615,18.8439,-0.356304,0.95318,-0.542158,4.7393,-3.93599,15.0154,0.575915,0.846779,0.763308,4.05
4.51451,3.3567,18.8033,-0.353985,0.951822,-0.540668,4.72895,-3.93941,15.0159,0.57746,0.846563,0.76277,4.06
4.5328,3.35713,18.7668,-0.351897,0.950598,-0.539322,4.7164,-3.92903,15.013,0.570833,0.846022,0.767635,4.07
4.54808,3.35364,18.7332,-0.348972,0.949841,-0.540881,4.70731,-3.92824,15.0123,0.569347,0.845531,0.76791,4.08
4.53561,3.34516,18.7665,-0.346632,0.950404,-0.538974,4.69913,-3.92756,15.0118,0.568011,0.845087,0.768159,4.09
4.52324,3.33365,18.7957,-0.343481,0.951254,-0.540027,4.69073,-3.92202,15.0099,0.563271,0.844337,0.769628,4.1
4.51326,3.3272,18.8227,-0.341689,0.951677,-0.538209,4.71025,-3.91633,15.0429,0.561938,0.847124,0.77004,4.11
4.50212,3.33399,18.8514,-0.339109,0.952853,-0.541968,4.67424,-3.90871,15.0679,0.558108,0.83991,0.772131,4.12
4.52146,3.34292,18.8096,-0.341577,0.952699,-0.547078,4.6694,-3.90998,15.0618,0.5579,0.840028,0.771955,4.13
4.48609,3.34387,18.8499,-0.344032,0.953032,-0.547939,4.71994,-3.9033,15.0211,0.561193,0.841704,0.768806,4.14
4.48082,3.31983,18.8664,-0.342103,0.952825,-0.542695,4.76235,-3.90402,14.987,0.557284,0.842946,0.771047,4.15
4.4751,3.31471,18.8864,-0.34045,0.953092,-0.540605,4.75076,-3.89408,14.985,0.560497,0.842671,0.767143,4.16
4.49618,3.31547,18.8408,-0.33867,0.952085,-0.542037,4.7415,-3.8888,14.9839,0.564333,0.842069,0.760773,4.17
4.48993,3.32088,18.8635,-0.341477,0.953256,-0.543825,4.73214,-3.90058,14.9882,0.567984,0.841967,0.757627,4.18
4.45773,3.32401,18.8984,-0.343944,0.953535,-0.545008,4.72147,-3.90266,14.9901,0.566787,0.841878,0.758901,4.19
4.4827,3.33783,18.8526,-0.346978,0.952969,-0.547043,4.71289,-3.90938,14.9931,0.569244,0.842153,0.758802,4.2
4.47958,3.33198,18.8207,-0.349568,0.951236,-0.545817,4.67801,-3.91493,14.9756,0.568898,0.833507,0.760858,4.21
4.474,3.32567,18.8452,-0.347169,0.95166,-0.543418,4.67275,-3.91554,14.9787,0.567609,0.834266,0.761807,4.22
4.46995,3.33006,18.8675,-0.349125,0.952872,-0.545067,4.667,-3.91119,14.9801,0.562912,0.834598,0.763908,4.23
4.46534,3.32396,18.8873,-0.346772,0.953132,-0.542742,4.66394,-3.91714,14.9841,0.565759,0.8356,0.763313,4.24
4.46115,3.31842,18.9052,-0.344652,0.953365,-0.540645,4.66336,-3.90959,14.9831,0.569067,0.835704,0.757329,4.25
4.45846,3.31866,18.9226,-0.346411,0.953949,-0.537665,4.66064,-3.91565,14.9868,0.571299,0.836596,0.757388,4.26
4.48237,3.3229,18.8742,-0.345081,0.952512,-0.53662,4.6582,-3.92112,14.9901,0.57331,0.837398,0.75744,4.27
4.47753,3.32269,18.8947,-0.346795,0.953181,-0.534044,4.65523,-3.92742,14.9573,0.57263,0.830052,0.76005,4.28
4.474,3.33,18.865,-0.349035,0.951418,-0.531842,4.65226,-3.92681,14.9622,0.570966,0.831158,0.761084,4.29
4.46897,3.32389,18.8851,-0.34669,0.951824,-0.530838,4.65065,-3.93115,14.968,0.573008,0.832502,0.760766,4.3
4.46442,3.31839,18.9031,-0.344578,0.95219,-0.529936,4.70099,-3.93401,14.9406,0.571451,0.835017,0.762569,4.31
4.46034,3.31342,18.9194,-0.342677,0.95252,-0.529121,4.74735,-3.94148,14.9172,0.573592,0.83763,0.762942,4.32
4.45664,3.30895,18.934,-0.340965,0.952814,-0.52839,4.7362,-3.94434,14.9276,0.57537,0.83833,0.76244,4.33
4.47955,3.3103,18.8837,-0.339134,0.951835,-0.531044,4.72619,-3.94689,14.9368,0.576972,0.838959,0.761984,4.34
4.50338,3.33067,18.8407,-0.346315,0.951813,-0.533381,4.7175,-3.95558,14.9106,0.579466,0.83181,0.762901,4.35
4.52278,3.33374,18.8004,-0.344997,0.950589,-0.532765,4.70833,-3.95213,14.9202,0.577119,0.832741,0.763649,4.36
4.51384,3.33733,18.8272,-0.34717,0.951907,-0.53548,4.70005,-3.94904,14.9289,0.575009,0.833576,0.76432,4.37001
4.50361,3.32656,18.8503,-0.343963,0.95261,-0.536879,4.69365,-3.95116,14.938,0.576645,0.83468,0.763681,4.38001
4.524,3.34009,18.8093,-0.346996,0.952139,-0.539725,4.68581,-3.94324,14.9435,0.571045,0.834971,0.765594,4.39001
4.54135,3.34221,18.7721,-0.345607,0.950884,-0.538475,4.68083,-3.92447,14.9445,0.569343,0.835144,0.763482,4.40001
4.52958,3.3349,18.8015,-0.343603,0.951344,-0.536811,4.65058,-3.90302,15.0114,0.570597,0.83711,0.759836,4.41001
4.519,3.32831,18.8279,-0.341802,0.951759,-0.535312,4.64808,-3.90483,15.011,0.569137,0.837509,0.760889,4.42001
4.4839,3.3307,18.8664,-0.344236,0.952186,-0.537347,4.64584,-3.90645,15.0105,0.567824,0.837869,0.761836,4.43001
4.4513,3.32276,18.9009,-0.342311,0.951742,-0.535365,4.64378,-3.90792,15.0101,0.56664,0.838194,0.762691,4.44001
4.44952,3.32744,18.9176,-0.344755,0.952945,-0.53782,4.61554,-3.90731,15.0254,0.565504,0.837656,0.763038,4.45001
4.42036,3.31984,18.9469,-0.342779,0.952425,-0.535792,4.61757,-3.9136,15.0249,0.568089,0.838354,0.762529,4.46001
4.42034,3.31835,18.9099,-0.340708,0.95071,-0.537277,4.67226,-3.92308,14.9932,0.570564,0.840637,0.762905,4.47001
4.39409,3.31168,18.94,-0.339133,0.950414,-0.535307,4.66747,-3.92416,14.9952,0.571701,0.841391,0.765266,4.48001
4.37045,3.30568,18.9672,-0.337716,0.950146,-0.533532,4.71718,-3.93259,14.9664,0.573816,0.843369,0.76537,4.49001
4.37677,3.31209,18.9772,-0.340617,0.951509,-0.536174,4.68225,-3.92688,15.0364,0.574822,0.84495,0.764121,4.50001
4.38245,3.31787,18.9862,-0.343227,0.952736,-0.538552,4.67798,-3.93754,15.0002,0.577534,0.8372,0.764817,4.51001
4.38656,3.31298,18.9942,-0.34146,0.95301,-0.536878,4.72669,-3.94466,14.9709,0.579068,0.839598,0.764967,4.52001
4.39125,3.31864,19.0015,-0.343987,0.954088,-0.539184,4.77168,-3.95471,14.9452,0.581391,0.8414,0.762243,4.53001
4.39333,3.30977,19.0073,-0.341099,0.95457,-0.540217,4.75825,-3.95503,14.952,0.579799,0.841012,0.760195,4.54001
4.3952,3.30178,19.0124,-0.338499,0.955006,-0.541147,4.74707,-3.9667,14.9589,0.58523,0.842199,0.763677,4.55001
4.42423,3.30386,18.9543,-0.336911,0.953809,-0.542528,4.78775,-3.96596,14.9324,0.582451,0.843746,0.765186,4.56001
4.45358,3.32486,18.9042,-0.344312,0.953591,-0.543716,4.77255,-3.96637,14.9412,0.58334,0.843836,0.764461,4.57001
4.47796,3.32852,18.8576,-0.34319,0.95219,-0.54207,4.75784,-3.96184,14.9477,0.580603,0.843566,0.765055,4.58001
4.47248,3.32256,18.8784,-0.341423,0.952522,-0.540049,4.74496,-3.96409,14.9191,0.579198,0.835603,0.766903,4.59001
4.441,3.31545,18.9117,-0.339778,0.952043,-0.537799,4.73408,-3.96471,14.9292,0.580418,0.836505,0.766005,4.60001
4.43926,3.31079,18.9271,-0.338358,0.952387,-0.536201,4.7221,-3.95672,14.9362,0.577035,0.837321,0.769301,4.61001
4.4377,3.30662,18.941,-0.337078,0.952696,-0.534764,4.7135,-3.95804,14.9446,0.57847,0.838051,0.768161,4.62001
4.46467,3.32215,18.8909,-0.340799,0.952215,-0.537822,4.75779,-3.96581,14.8857,0.580014,0.833004,0.77216,4.63001
4.46138,3.32433,18.8601,-0.33997,0.950179,-0.536338,4.79846,-3.97009,14.8679,0.581295,0.835822,0.771578,4.64001
4.45865,3.32397,18.8821,-0.342195,0.951083,-0.533791,4.78106,-3.96646,14.8825,0.581359,0.837059,0.773072,4.65001
4.45514,3.31847,18.9005,-0.340533,0.951521,-0.532593,4.76685,-3.97314,14.8617,0.583414,0.830099,0.772872,4.66001
4.453,3.32357,18.9172,-0.343153,0.95275,-0.535326,4.80556,-3.97176,14.8449,0.580819,0.832855,0.77346,4.67001
4.47745,3.32735,18.8693,-0.34215,0.951431,-0.534515,4.78863,-3.97161,14.8625,0.581879,0.834032,0.771903,4.68001
4.4729,3.32902,18.8407,-0.341187,0.949472,-0.533362,4.7713,-3.96162,14.8755,0.575758,0.834388,0.772989,4.69001
4.49642,3.33745,18.8018,-0.344045,0.948856,-0.531657,4.80961,-3.96142,14.8573,0.573929,0.836714,0.773567,4.70001
4.49115,3.31923,18.8245,-0.345784,0.94944,-0.526945,4.76701,-3.96407,14.8899,0.576547,0.836319,0.768723,4.71001
4.4844,3.3142,18.8486,-0.343762,0.950045,-0.526434,4.7539,-3.96468,14.903,0.578029,0.837148,0.767645,4.72001
4.47713,3.30578,18.8697,-0.340894,0.950933,-0.528742,4.74092,-3.96162,14.914,0.57842,0.838252,0.769535,4.73001
4.49919,3.31133,18.8265,-0.340117,0.949798,-0.528593,4.7283,-3.95262,14.9219,0.572639,0.838187,0.770861,4.74001
4.49453,3.32989,18.8037,-0.347141,0.949204,-0.530749,4.71905,-3.95435,14.9318,0.574513,0.838829,0.769563,4.75001
4.48948,3.33908,18.8315,-0.352762,0.951036,-0.532578,4.76255,-3.95486,14.908,0.57281,0.840711,0.77048,4.76001
4.51029,3.34131,18.7922,-0.350798,0.94989,-0.532043,4.80171,-3.93386,14.8799,0.567543,0.841611,0.76996,4.77001
4.50163,3.33406,18.8195,-0.348273,0.950452,-0.531019,4.78519,-3.93751,14.8939,0.569929,0.841911,0.768756,4.78001
4.49485,3.3376,18.8443,-0.350121,0.951786,-0.533909,4.82316,-3.94463,14.8753,0.572222,0.843836,0.768511,4.79001
4.48773,3.33071,18.8665,-0.347667,0.952153,-0.532694,4.8034,-3.92084,14.8818,0.566865,0.842771,0.767355,4.80001
4.4823,3.33458,18.8866,-0.349573,0.953315,-0.535415,4.78667,-3.92578,14.8956,0.569316,0.842958,0.766414,4.81002
4.47741,3.3381,18.9047,-0.351288,0.954361,-0.537869,4.82445,-3.93406,14.8768,0.571672,0.844777,0.766401,4.82002
4.47187,3.3325,18.9215,-0.351332,0.95519,-0.537943,4.80459,-3.93277,14.8898,0.570106,0.844411,0.766798,4.83002
4.46808,3.33134,18.9374,-0.352419,0.955594,-0.535238,4.84057,-3.94034,14.8716,0.57238,0.846091,0.766751,4.84002
4.46362,3.3251,18.9502,-0.349734,0.955582,-0.533898,4.8201,-3.94333,14.8864,0.574277,0.845945,0.765868,4.85002
4.43305,3.31772,18.9764,-0.347258,0.954797,-0.532262,4.85455,-3.94987,14.8685,0.576131,0.847469,0.765918,4.86002
4.4321,3.31281,18.9853,-0.34509,0.954864,-0.531215,4.88555,-3.93432,14.8458,0.574067,0.848049,0.764618,4.87002
4.43126,3.30842,18.9934,-0.343137,0.954925,-0.530276,4.85853,-3.92809,14.8605,0.568723,0.847002,0.766435,4.88002
4.43049,3.30445,19.0006,-0.341381,0.95498,-0.529428,4.83627,-3.93228,14.8765,0.570989,0.846765,0.765584,4.89002
4.42962,3.30709,19.0066,-0.34287,0.956205,-0.535249,4.84228,-3.93048,14.9242,0.57242,0.849663,0.765161,4.90002
4.45525,3.30864,18.949,-0.34085,0.954885,-0.537216,4.87451,-3.93831,14.9025,0.574462,0.850814,0.765278,4.91002
4.45305,3.31471,18.9609,-0.343437,0.955774,-0.539485,4.84961,-3.94181,14.9116,0.573354,0.850316,0.770732,4.92002
4.42353,3.3084,18.9859,-0.34159,0.954972,-0.537292,4.80035,-3.93025,14.9857,0.570865,0.850854,0.770194,4.93002
4.42354,3.30446,18.9939,-0.339989,0.955022,-0.535742,4.75529,-3.92125,15.0166,0.566142,0.843268,0.772269,4.94002
4.45192,3.32021,18.9385,-0.343418,0.95431,-0.538703,4.74127,-3.91631,15.0142,0.561592,0.842699,0.773321,4.95002
4.42254,3.31332,18.9658,-0.341577,0.953651,-0.536583,4.73077,-3.92171,15.0148,0.564575,0.842891,0.771778,4.96002
4.45005,3.31811,18.913,-0.34073,0.952244,-0.535646,4.72131,-3.93182,15.014,0.567989,0.84354,0.775347,4.97002
4.44939,3.33331,18.9286,-0.347448,0.954228,-0.541882,4.71173,-3.93075,15.0133,0.566788,0.843299,0.774852,4.98002
4.4468,3.32687,18.9423,-0.345259,0.954353,-0.539876,4.75699,-3.93856,14.9827,0.569389,0.845087,0.774005,4.99002
4.44429,3.32727,18.9541,-0.34636,0.95564,-0.544652,4.74489,-3.94172,14.9865,0.571587,0.845041,0.772398,5.00002
4.44103,3.31755,18.9646,-0.343233,0.955968,-0.545139,4.78684,-3.94841,14.9586,0.57371,0.846656,0.771792,5.01002
4.4655,3.31803,18.9112,-0.341173,0.954673,-0.546119,4.77059,-3.94694,14.9641,0.574532,0.846809,0.773266,5.02002
4.43471,3.31139,18.9413,-0.339551,0.953979,-0.543266,4.8079,-3.94326,14.9357,0.569289,0.847543,0.775057,5.03002
4.43347,3.30845,18.9544,-0.34077,0.954847,-0.542797,4.79175,-3.92942,14.9389,0.571301,0.846809,0.770755,5.04002
4.45987,3.31374,18.9028,-0.340003,0.95332,-0.541243,4.82904,-3.93735,14.9158,0.573456,0.848247,0.770313,5.05002
4.45621,3.30925,18.9191,-0.338558,0.953538,-0.5393,4.8087,-3.93572,14.9248,0.571711,0.847532,0.770317,5.06002
4.45397,3.31528,18.9339,-0.341377,0.954563,-0.541363,4.79145,-3.93917,14.9344,0.573678,0.847243,0.769078,5.07002
4.45093,3.31063,18.9471,-0.339796,0.954655,-0.539408,4.77588,-3.92085,14.9363,0.571712,0.846188,0.766621,5.08002
4.44817,3.30645,18.959,-0.338373,0.954738,-0.537649,4.76082,-3.89941,14.9367,0.566402,0.844889,0.765652,5.09002
4.44452,3.29879,18.969,-0.336044,0.955156,-0.538835,4.74624,-3.89663,14.9424,0.561828,0.844162,0.767364,5.10002
4.46983,3.30505,18.9159,-0.33575,0.953598,-0.537676,4.73311,-3.89414,14.9475,0.557708,0.843508,0.768908,5.11002
4.43864,3.29972,18.9455,-0.33467,0.953013,-0.535669,4.77524,-3.90067,14.9221,0.557687,0.844923,0.76989,5.12002
4.43817,3.30183,18.9589,-0.337426,0.953632,-0.53319,4.81416,-3.89,14.894,0.557465,0.845758,0.768191,5.13002
4.43672,3.29854,18.9696,-0.33624,0.953817,-0.532053,4.76889,-3.89122,14.9209,0.557248,0.844464,0.767989,5.14002
4.43828,3.31836,18.9325,-0.343649,0.952823,-0.533866,4.75487,-3.90054,14.8949,0.558175,0.83641,0.769545,5.15002
4.43681,3.31341,18.9459,-0.341841,0.953089,-0.532659,4.74191,-3.90258,14.9061,0.557956,0.83688,0.769629,5.16002
4.43549,3.30894,18.9579,-0.340213,0.95333,-0.531574,4.73129,-3.90935,14.9175,0.561299,0.837655,0.768459,5.17002
4.4351,3.31244,18.9204,-0.339444,0.95118,-0.530713,4.7207,-3.91576,14.9251,0.561504,0.838472,0.7736,5.18002
4.43393,3.30809,18.935,-0.338057,0.951608,-0.529822,4.71221,-3.92124,14.9346,0.564489,0.839088,0.772038,5.19002
4.4073,3.2859,18.9575,-0.336666,0.950772,-0.525967,4.70461,-3.92613,14.9432,0.56718,0.839643,0.770625,5.20002
4.43631,3.29345,18.9056,-0.336312,0.949653,-0.526095,4.69774,-3.93051,14.9509,0.569604,0.840142,0.769351,5.21002
4.40954,3.32108,18.9428,-0.34304,0.951114,-0.530589,4.6916,-3.93447,14.9578,0.571785,0.840591,0.768205,5.22002
4.41095,3.31589,18.9551,-0.341291,0.95155,-0.529715,4.68503,-3.93311,14.9627,0.570211,0.840643,0.768417,5.23002
4.41324,3.32128,18.9664,-0.343836,0.952774,-0.532737,4.68014,-3.93681,14.9684,0.572328,0.841042,0.767368,5.24003
4.41428,3.31604,18.9763,-0.342009,0.953045,-0.531644,4.67586,-3.9389,14.9729,0.571643,0.840689,0.764805,5.25003
4.41518,3.3113,18.9853,-0.340363,0.953288,-0.530661,4.72506,-3.9522,14.9118,0.574815,0.835021,0.766277,5.26003
4.41804,3.32232,18.9949,-0.346664,0.954712,-0.532494,4.71718,-3.93746,14.9174,0.576274,0.835542,0.762855,5.27003
4.41863,3.31698,19.002,-0.344557,0.954787,-0.531424,4.70804,-3.93581,14.9263,0.57425,0.836095,0.763601,5.28003
4.41912,3.31218,19.0084,-0.342657,0.954856,-0.530464,4.70186,-3.92269,14.9304,0.575766,0.836508,0.760445,5.29003
4.41955,3.30786,19.0141,-0.340949,0.954917,-0.529598,4.74811,-3.93127,14.9081,0.577471,0.838976,0.761034,5.30003
4.39541,3.3175,19.0354,-0.347133,0.9554,-0.531111,4.73583,-3.93023,14.918,0.575323,0.83919,0.761966,5.31003
4.39826,3.31268,19.0385,-0.344977,0.955407,-0.530183,4.72583,-3.93422,14.9282,0.57693,0.839733,0.761561,5.32003
4.42819,3.31752,18.9784,-0.343791,0.953822,-0.529885,4.71579,-3.93291,14.936,0.574836,0.83987,0.762443,5.33003
4.42772,3.31265,18.9872,-0.34197,0.953987,-0.529078,4.70898,-3.94029,14.9451,0.577435,0.839987,0.75913,5.34003
4.42834,3.31346,18.9964,-0.343995,0.954509,-0.527257,4.75337,-3.94352,14.9207,0.578028,0.842461,0.762716,5.35003
4.42887,3.31905,19.0035,-0.34627,0.955435,-0.530521,4.71468,-3.91654,14.9893,0.577468,0.84405,0.762007,5.36003
4.42832,3.31404,19.0098,-0.3442,0.955438,-0.52965,4.67922,-3.91384,15.0211,0.575619,0.837496,0.763662,5.37003
4.42885,3.31958,19.0156,-0.346453,0.956275,-0.532677,4.67487,-3.91945,15.021,0.577195,0.838207,0.763087,5.38003
4.42832,3.31451,19.0206,-0.344364,0.956195,-0.531592,4.67101,-3.92451,15.0209,0.578616,0.838848,0.762567,5.39003
4.42786,3.30995,19.0251,-0.342486,0.956122,-0.530611,4.6665,-3.92414,15.0195,0.57636,0.839073,0.763341,5.40003
4.42726,3.31205,19.0286,-0.343864,0.95723,-0.536314,4.68951,-3.92314,15.0529,0.577259,0.842737,0.763136,5.41003
4.45308,3.31308,18.9689,-0.34174,0.955807,-0.538175,4.65751,-3.91712,15.1135,0.57533,0.843672,0.760496,5.42003
4.45011,3.30866,18.9786,-0.340123,0.955773,-0.536537,4.62857,-3.91301,15.1688,0.576183,0.845221,0.759741,5.43003
4.44929,3.32227,18.9392,-0.343481,0.954209,-0.538992,4.62947,-3.9175,15.1532,0.575112,0.84445,0.757944,5.44003
4.44775,3.32213,18.9533,-0.345354,0.954708,-0.536181,4.63013,-3.92277,15.1399,0.57674,0.844468,0.75794,5.45003
4.44533,3.3168,18.9646,-0.343374,0.954787,-0.534746,4.63072,-3.92752,15.1279,0.578203,0.844483,0.757939,5.46003
4.41758,3.32034,18.9894,-0.345648,0.954913,-0.536841,4.63022,-3.92686,15.1158,0.575987,0.844146,0.759178,5.47003
4.39163,3.31347,19.0116,-0.343584,0.954194,-0.534911,4.63081,-3.93118,15.1062,0.577527,0.844193,0.75905,5.48003
4.42216,3.31823,18.9542,-0.342536,0.952733,-0.534143,4.63131,-3.93509,15.0976,0.578911,0.844235,0.758939,5.49003
4.45064,3.33258,18.9028,-0.345709,0.952247,-0.537262,4.63178,-3.93861,15.0898,0.580159,0.844271,0.758837,5.50003
4.47511,3.31498,18.8505,-0.343324,0.950873,-0.536393,4.68403,-3.94072,15.0502,0.577892,0.845608,0.76083,5.51003
4.47095,3.29382,18.867,-0.34147,0.950882,-0.5323,4.68025,-3.92712,15.0419,0.579044,0.845066,0.757948,5.52003
4.46605,3.29749,18.8863,-0.342953,0.952515,-0.537829,4.67585,-3.93144,15.0398,0.580278,0.845023,0.757947,5.53003
4.46187,3.29464,18.9043,-0.34122,0.95281,-0.536225,4.67189,-3.93528,15.0378,0.581392,0.844982,0.757939,5.54003
4.45806,3.29209,18.9204,-0.339653,0.953078,-0.534789,4.66937,-3.92222,15.0307,0.582197,0.844504,0.755346,5.55003
4.48204,3.32565,18.8774,-0.343194,0.953009,-0.540477,4.66724,-3.93066,15.0304,0.584062,0.84416,0.752742,5.56003
4.5036,3.32921,18.8335,-0.342187,0.951666,-0.53915,4.66306,-3.92967,15.028,0.581255,0.843854,0.754501,5.57003
4.49434,3.31927,18.856,-0.339475,0.952395,-0.540187,4.65931,-3.9288,15.0258,0.578729,0.843578,0.756088,5.58003
4.46048,3.31864,18.891,-0.341096,0.953102,-0.5445,4.71081,-3.92024,14.9887,0.579935,0.844898,0.754529,5.59003
4.45658,3.31986,18.908,-0.342615,0.954511,-0.54881,4.70327,-3.92524,14.9919,0.581075,0.844871,0.754872,5.60003
4.42553,3.30916,18.9376,-0.339803,0.954176,-0.548457,4.74935,-3.93358,14.9635,0.582248,0.846501,0.756018,5.61003
4.42638,3.31033,18.9518,-0.342045,0.954679,-0.544699,4.73592,-3.92741,14.9664,0.576087,0.845608,0.758695,5.62003
4.45446,3.32553,18.9006,-0.345265,0.954,-0.546767,4.72596,-3.9317,14.9718,0.577618,0.845509,0.758618,5.63003
4.48076,3.34439,18.8559,-0.351832,0.95376,-0.547531,4.77016,-3.94571,14.9108,0.580196,0.839358,0.760705,5.64003
4.47706,3.35209,18.8785,-0.356986,0.955135,-0.547677,4.7568,-3.9482,14.9217,0.581317,0.839882,0.760428,5.65003
4.47172,3.34377,18.8972,-0.353844,0.955169,-0.54509,4.74391,-3.95311,14.8964,0.582433,0.832998,0.76436,5.66003
4.4689,3.32979,18.9092,-0.355055,0.95558,-0.543938,4.73314,-3.95487,14.9088,0.583329,0.834159,0.76372,5.67003
4.46438,3.32368,18.9248,-0.35211,0.955568,-0.541723,4.7224,-3.95151,14.9185,0.580597,0.834854,0.764384,5.68004
4.46029,3.31823,18.939,-0.349452,0.955562,-0.539737,4.71376,-3.95334,14.9287,0.58168,0.835829,0.76373,5.69004
4.45665,3.31331,18.9516,-0.347064,0.955554,-0.537947,4.706,-3.95499,14.9379,0.582654,0.836707,0.763143,5.70004
4.45416,3.31638,18.9148,-0.34561,0.95318,-0.536449,4.69784,-3.95286,14.9454,0.582581,0.837856,0.765481,5.71004
4.42358,3.32645,18.9495,-0.343627,0.953086,-0.537192,4.74451,-3.95844,14.9216,0.583605,0.840189,0.765567,5.72004
4.42455,3.33076,18.9613,-0.345936,0.954156,-0.539467,4.70718,-3.9577,14.9471,0.584306,0.839804,0.764385,5.73004
4.42427,3.33076,18.9713,-0.346972,0.955461,-0.544279,4.67103,-3.94097,15.017,0.579778,0.841744,0.767344,5.74004
4.45255,3.31726,18.9128,-0.345506,0.953422,-0.539942,4.66869,-3.94755,15.018,0.581881,0.841676,0.763545,5.75004
4.45048,3.31994,18.8799,-0.344207,0.951264,-0.538247,4.66545,-3.94983,15.0182,0.58283,0.841969,0.762985,5.76004
4.4466,3.31095,18.8978,-0.341295,0.952031,-0.539375,4.66283,-3.95818,14.9839,0.58474,0.834519,0.763795,5.77004
4.44511,3.31423,18.8664,-0.340417,0.950011,-0.537734,4.71333,-3.96952,14.9217,0.586607,0.82947,0.765362,5.78004
4.44296,3.30971,18.8863,-0.33893,0.950558,-0.536145,4.75741,-3.96851,14.899,0.583692,0.83229,0.766703,5.79004
4.44306,3.32091,18.9058,-0.345374,0.952253,-0.53743,4.7441,-3.96506,14.9104,0.583516,0.83388,0.768687,5.80004
4.46851,3.32495,18.8591,-0.344144,0.950987,-0.536415,4.73119,-3.95573,14.9187,0.577228,0.83425,0.770096,5.81004
4.46501,3.32943,18.8799,-0.346403,0.952266,-0.538768,4.72177,-3.95589,14.9281,0.57605,0.834578,0.767262,5.82004
4.46185,3.33346,18.8987,-0.348435,0.953417,-0.540883,4.71422,-3.94079,14.9321,0.577385,0.83514,0.76374,5.83004
4.45782,3.33321,18.9149,-0.349216,0.954798,-0.545562,4.75923,-3.92612,14.903,0.575194,0.836952,0.762655,5.84004
4.45439,3.32679,18.9299,-0.346851,0.954866,-0.543189,4.7469,-3.93052,14.9147,0.576812,0.83772,0.762182,5.85004
4.47867,3.33019,18.8808,-0.345477,0.953338,-0.541591,4.73582,-3.93448,14.9253,0.578268,0.838409,0.761756,5.86004
4.47315,3.32405,18.8993,-0.343484,0.953554,-0.539615,4.72376,-3.92822,14.932,0.572504,0.838328,0.763861,5.87004
4.46818,3.31853,18.9159,-0.341691,0.953748,-0.537835,4.7153,-3.93875,14.9063,0.575443,0.831241,0.764587,5.88004
4.46471,3.32363,18.9311,-0.344195,0.954752,-0.540044,4.75922,-3.94085,14.885,0.573647,0.83388,0.766004,5.89004
4.46059,3.31816,18.9446,-0.342332,0.954826,-0.538221,4.74694,-3.94381,14.8986,0.575425,0.834953,0.765194,5.90004
4.45672,3.31941,18.9562,-0.343723,0.956066,-0.543163,4.73588,-3.94646,14.9107,0.577019,0.83592,0.764469,5.91004
4.45344,3.31438,18.9671,-0.341908,0.956008,-0.541029,4.72694,-3.93226,14.9164,0.57826,0.836348,0.761221,5.92004
4.45048,3.30984,18.977,-0.340273,0.955958,-0.539112,4.74389,-3.93041,14.9601,0.578971,0.840287,0.761226,5.93004
4.44782,3.30577,18.9859,-0.338802,0.95591,-0.537385,4.70631,-3.92492,15.0307,0.579463,0.842175,0.76039,5.94004
4.47376,3.32139,18.9313,-0.34235,0.955106,-0.540179,4.69926,-3.92944,15.0296,0.580656,0.842419,0.760143,5.95004
4.46869,3.31614,18.9447,-0.340667,0.955145,-0.538347,4.66429,-3.92307,15.0423,0.577172,0.841816,0.763608,5.96004
4.49355,3.33593,18.8956,-0.34769,0.954793,-0.539956,4.6615,-3.92788,15.0401,0.578593,0.842096,0.763045,5.97004
4.51488,3.32191,18.8448,-0.346146,0.952825,-0.536057,4.65793,-3.92723,15.0367,0.576336,0.841994,0.763779,5.98004
4.50752,3.33417,18.8189,-0.348897,0.951555,-0.53856,4.70859,-3.93544,15.0039,0.577995,0.843905,0.764037,5.99004
4.50011,3.33773,18.8438,-0.350677,0.952778,-0.540698,4.70134,-3.93895,15.0055,0.579341,0.843968,0.76342,6.00004
4.46509,3.34826,18.934,-0.351606,0.955915,-0.544712,4.69482,-3.94209,15.007,0.580564,0.844018,0.762855,6.01004
4.48735,3.36616,18.8896,-0.349834,0.954729,-0.5456,4.68898,-3.94492,15.0084,0.581668,0.84406,0.762343,6.02004
4.48099,3.35646,18.9072,-0.347402,0.954803,-0.543227,4.68269,-3.94253,15.0082,0.579125,0.843744,0.763124,6.03004
4.47626,3.35781,18.9233,-0.349332,0.955699,-0.544902,4.67703,-3.94038,15.0081,0.576833,0.84346,0.763829,6.04004
