left_hand_wrench.f_x,left_hand_wrench.f_y,left_hand_wrench.f_z,left_hand_wrench.tau_x,left_hand_wrench.tau_y,left_hand_wrench.tau_z,right_hand_wrench.f_x,right_hand_wrench.f_y,right_hand_wrench.f_z,right_hand_wrench.tau_x,right_hand_wrench.tau_y,right_hand_wrench.tau_z,time.t
-10.3997,-1.00216,27.3236,0.555073,1.47096,-0.0590312,1.27944,-8.84725,14.2839,-0.63839,1.1974,0.96926,8.7501
-10.3944,-1.37533,27.7174,0.531379,1.49565,-0.0700245,3.61794,-9.33155,12.5821,-0.86464,1.27673,0.881374,8.76011
-11.2536,-2.5554,29.8748,0.559071,1.56435,0.035109,7.47672,-10.2318,7.95429,-0.72177,1.31589,0.821629,8.77011
-10.2035,-1.92749,27.9748,0.586902,1.55445,-0.249407,10.0982,-10.8467,4.6977,-0.80826,1.29322,0.849654,8.78011
-10.7707,-1.75035,28.7608,0.508059,1.59794,-0.415195,13.6152,-10.8713,1.8662,-0.808571,1.26207,0.717312,8.79011
-10.2287,-1.41517,27.5262,0.482591,1.58728,-0.574358,16.8098,-11.3241,-1.77024,-0.781112,1.24828,0.673567,8.80011
-9.96471,-1.87765,26.7585,0.547129,1.56581,-0.568906,18.1212,-11.2622,-2.94885,-0.890356,1.22955,0.4954,8.81011
-9.97733,-2.56221,26.5308,0.61725,1.55927,-0.579552,18.9251,-11.702,-3.83188,-0.843146,1.22731,0.509293,8.82011
-9.14531,-3.02658,24.296,0.662774,1.57084,-0.665945,18.1155,-12.7281,-2.40427,-0.919456,1.40448,0.397964,8.83011
-9.15711,-3.83032,25.0459,0.715857,1.60185,-0.539879,20.2724,-12.5939,-4.95808,-0.955464,1.54931,0.181372,8.84011
-7.71053,-3.80758,22.7313,0.592221,1.57999,-0.657435,20.193,-13.7659,-4.95955,-0.949274,1.50004,0.411168,8.85011
-7.98006,-4.20827,22.8389,0.671204,1.55429,-0.547707,20.4495,-14.1476,-3.93918,-0.974486,1.74819,0.445458,8.86011
-8.53299,-4.30695,23.7537,0.666007,1.5059,-0.522628,21.7488,-14.7191,-6.03625,-0.944844,1.72097,0.531846,8.87011
-9.90739,-4.74951,26.5442,0.62196,1.49984,-0.390201,22.5089,-14.225,-5.71099,-1.08372,1.82317,0.452475,8.88011
-13.3777,-6.00459,34.3496,0.700708,1.79366,-0.39971,22.8265,-13.9317,-5.37701,-1.0813,2.02605,0.291238,8.89011
-9.32874,-4.05675,25.7468,0.290272,1.62946,-0.82572,19.4637,-14.6894,-2.38901,-0.969898,1.80239,0.321743,8.90011
-12.7363,-5.35666,31.2614,0.439962,1.72022,-0.685394,19.1906,-14.3155,-2.67185,-0.953944,1.72052,0.339397,8.91011
-14.4378,-5.45102,33.5507,0.449192,1.75414,-0.704761,16.3628,-13.9114,-0.792877,-0.946156,1.70126,0.12684,8.92011
-12.1669,-4.56196,28.514,0.342883,1.64504,-0.911621,13.2032,-13.4263,0.596563,-0.957769,1.52607,0.0349874,8.93011
-11.3944,-4.42016,28.0613,0.396483,1.6792,-1.06345,10.8218,-12.4494,2.55898,-1.00908,1.54828,-0.0829441,8.94011
-11.3638,-2.54684,27.947,0.160594,1.71433,-1.3983,8.35621,-11.9278,3.79792,-1.08026,1.48963,-0.00142019,8.95011
-12.0285,-2.03217,29.8944,0.202925,1.80123,-1.57377,5.19513,-11.2182,5.85848,-1.09926,1.41071,-0.154285,8.96011
-12.8371,-1.00464,30.5981,0.147262,1.78348,-1.56309,3.51479,-10.6801,7.14469,-1.07977,1.36881,0.124841,8.97011
-13.3589,0.343989,30.1597,0.0226067,1.74394,-1.69364,1.6918,-9.03217,8.02733,-1.03466,1.38722,-0.0161643,8.98011
-15.1189,2.1875,31.0435,0.0543821,1.71103,-1.90031,0.285132,-8.70273,9.73039,-1.01844,1.36606,0.199716,8.99011
-18.345,3.7351,35.5068,0.0194591,1.80547,-2.17522,-0.971298,-5.78799,9.80388,-1.01035,1.23503,-0.10342,9.00011
-18.7888,5.97657,36.2795,0.053027,1.83491,-2.45419,-1.20689,-4.11335,9.80813,-1.04899,1.27878,-0.232516,9.01011
-18.2657,7.72423,35.912,-0.0220208,1.84517,-2.59041,-1.42763,-2.65254,9.68457,-1.06827,1.18861,-0.385828,9.02011
-16.8947,9.46862,35.9251,-0.0570061,1.96436,-2.68532,-4.54676,-0.322135,11.903,-1.05468,1.03947,-0.770059,9.03011
-13.8273,10.7301,32.5305,-0.0426395,2.00945,-2.82243,-6.67247,0.823146,12.7296,-1.03345,0.954662,-0.957417,9.04011
-10.1361,11.0626,27.8126,0.0137304,1.87836,-2.87625,-8.53913,1.21198,13.9337,-0.95912,0.78684,-1.04438,9.05011
-7.26666,11.8473,23.0072,-0.0257897,1.78179,-2.96041,-10.1743,1.2279,15.1857,-0.802719,0.797652,-0.87544,9.06011
-3.91559,11.7117,19.2082,0.0192591,1.74559,-2.93493,-11.3564,1.73206,17.6105,-0.797705,0.882495,-0.737166,9.07011
1.5541,11.8826,15.3933,0.124712,1.8623,-2.82758,-10.2785,1.26048,16.6018,-0.653142,0.946275,-0.426644,9.08011
3.51241,12.3937,13.6514,0.074936,1.80651,-2.89583,-9.43516,0.950559,16.1606,-0.535861,0.997392,-0.26538,9.09011
7.07777,12.9077,10.9781,0.0972139,1.82061,-2.80277,-7.86062,1.00116,16.6619,-0.60164,1.1739,-0.186312,9.10011
10.3469,12.9703,8.80847,0.139062,1.8454,-2.68117,-6.50081,0.778343,15.4489,-0.523081,1.22648,0.0448864,9.11011
12.8267,13.57,6.08774,0.102165,1.87372,-2.57348,-5.68255,0.669605,15.0089,-0.488378,1.26161,0.125572,9.12011
13.6403,13.7973,5.50873,0.200331,1.78819,-2.36954,-4.85793,0.773487,13.0473,-0.53584,1.21332,0.161042,9.13011
13.3926,14.5598,5.8754,0.189303,1.77648,-2.30721,-1.10235,1.69058,10.5772,-0.632963,1.36848,0.206641,9.14011
13.9709,14.8305,5.09289,0.212799,1.79948,-2.12791,1.3233,2.11005,7.73501,-0.726653,1.31111,0.342711,9.15011
14.7655,15.3392,4.52487,0.252437,1.73354,-2.08135,3.22896,3.55269,6.69045,-0.867628,1.39267,0.087403,9.16011
14.9981,15.5968,4.89904,0.334266,1.81668,-2.00703,5.78901,5.15258,3.99009,-0.90031,1.28333,-0.307943,9.17011
16.8224,15.5338,4.24287,0.388988,1.94121,-2.07044,5.76634,6.14769,6.75814,-1.0194,1.39651,-0.472327,9.18011
16.2721,15.0318,4.62214,0.505566,1.85322,-1.92747,7.44467,6.05106,4.11704,-0.914328,1.42661,-0.455066,9.19011
16.8441,14.6484,4.54469,0.461757,1.93866,-1.85965,6.07682,6.3997,7.41041,-0.931657,1.47198,-0.351833,9.20012
16.012,14.1092,4.02189,0.555186,1.80298,-1.85111,6.91123,6.04449,6.18771,-0.828518,1.39716,-0.372753,9.21012
15.7957,14.1025,4.63606,0.465382,1.82331,-1.79408,7.72635,5.74189,4.29332,-0.829795,1.34259,-0.371118,9.22012
14.1736,14.1104,5.05143,0.514505,1.75739,-1.77732,6.0771,6.08022,6.6412,-0.91363,1.37546,-0.308302,9.23012
12.8498,13.6253,7.08443,0.500957,1.79422,-1.73352,4.93931,4.4907,9.2608,-0.847778,1.45581,-0.137638,9.24012
9.40912,12.5613,9.58568,0.493636,1.73956,-1.59519,3.59929,3.52375,12.2505,-0.626491,1.56753,0.0709599,9.25012
6.15808,11.9911,12.768,0.52903,1.67245,-1.53677,2.67098,1.40501,13.7913,-0.492968,1.66796,0.634663,9.26012
2.36009,11.5501,16.5256,0.559416,1.72249,-1.37086,0.726163,0.0524958,17.465,-0.402749,1.69071,0.79495,9.27012
-0.303578,10.4936,18.1338,0.492914,1.66224,-1.18264,1.01873,-2.45174,12.9025,-0.181679,1.07577,1.13172,9.28012
-2.77538,10.0887,20.9832,0.439041,1.62179,-1.09267,-0.969393,-3.29334,14.5236,-0.333429,0.965606,1.14556,9.29012
-5.58861,8.23852,24.505,0.445952,1.67495,-0.954709,-2.3305,-3.9509,16.4798,-0.298724,0.969,1.08855,9.30012
-7.23483,5.69888,26.1552,0.54468,1.66424,-0.763787,-3.40334,-5.85053,17.7714,-0.151396,1.0951,1.16501,9.31012
-6.88227,3.54019,24.9917,0.581484,1.59523,-0.431466,-2.65447,-8.34869,17.5258,-0.126286,1.10934,1.27159,9.32012
-7.99395,1.8621,26.6447,0.661547,1.61063,-0.28075,-2.0962,-8.29013,17.1703,-0.117075,1.11573,1.22981,9.33012
-8.18946,0.472246,26.5699,0.618339,1.51861,-0.0613186,-0.171459,-9.17151,15.783,-0.0610874,1.1454,1.2342,9.34012
-7.61478,-0.573032,25.3682,0.617142,1.55266,0.00366438,1.84621,-9.79001,14.8366,-0.272624,1.21101,1.42352,9.35012
-8.45144,-0.986278,27.0672,0.57813,1.66513,0.0553252,4.23998,-8.72166,13.8336,-0.687463,1.45099,0.883596,9.36012
-8.98923,-1.39641,28.3644,0.512716,1.64685,0.080799,7.17208,-8.83695,10.8425,-0.775354,1.39771,0.891318,9.37012
-7.52426,-1.57908,25.0842,0.392851,1.56735,0.107319,9.82879,-9.97915,8.47131,-0.790917,1.48251,0.930556,9.38012
-6.78743,-1.90964,25.0648,0.543212,1.61082,-0.0136324,13.0648,-10.63,4.26195,-0.689624,1.45834,0.934938,9.39012
-6.03251,-1.65458,25.0998,0.623991,1.72967,-0.134164,16.2553,-10.7856,0.989252,-0.692376,1.4691,0.9157,9.40012
-5.40658,-1.18154,23.0354,0.539874,1.59771,-0.17334,18.3252,-10.9301,-2.09837,-0.750133,1.42784,0.920948,9.41012
-5.15988,-0.603909,22.5457,0.518108,1.60631,-0.303075,19.6521,-10.7911,-3.87696,-0.759844,1.40526,0.886016,9.42012
-4.31234,-0.656154,21.0042,0.480621,1.58764,-0.409074,19.9312,-10.5927,-3.94307,-0.87721,1.37411,0.60727,9.43012
-3.48783,-0.690324,19.5472,0.460329,1.57141,-0.469093,20.1998,-11.3601,-3.8535,-0.864527,1.37747,0.546681,9.44012
-1.51651,-1.37647,15.3265,0.505479,1.4621,-0.491518,21.8741,-12.5685,-8.35217,-0.638812,1.17901,0.504153,9.45012
-2.05686,-1.90382,16.4493,0.492431,1.49564,-0.442045,20.3925,-12.6045,-4.81679,-0.928028,1.44489,0.605245,9.46012
-4.0049,-3.0387,19.6085,0.578286,1.55274,-0.357989,21.7561,-13.4443,-6.42147,-0.792469,1.44887,0.68294,9.47012
-5.14313,-3.50279,22.0958,0.636121,1.61031,-0.267412,22.2701,-13.7356,-6.6186,-0.821469,1.46186,0.68568,9.48012
-5.97906,-3.6024,23.1425,0.612905,1.56805,-0.331151,23.6042,-13.0498,-6.61748,-0.900452,1.76892,0.556734,9.49012
-9.9512,-4.76675,30.9178,0.672613,1.76477,-0.319439,23.1129,-12.9535,-7.39043,-0.837031,1.70007,0.505235,9.50012
-9.07956,-4.13271,27.2611,0.505745,1.662,-0.533771,20.4234,-13.603,-2.07974,-0.977277,1.98785,0.549338,9.51012
-11.3807,-4.43442,31.8657,0.507347,1.78429,-0.502971,20.0058,-12.9713,-3.54823,-0.854743,1.69908,0.408745,9.52012
-9.08588,-3.29884,26.4663,0.424956,1.62965,-0.601151,17.8258,-13.175,-1.88982,-0.928955,1.72707,0.496493,9.53012
-8.28784,-2.74512,25.12,0.403379,1.63083,-0.790985,16.3411,-12.4486,-1.85787,-0.87,1.50862,0.309403,9.54012
-8.56934,-2.66378,25.4211,0.431501,1.56455,-0.759165,14.2623,-11.8384,-0.786039,-0.879605,1.43625,0.181064,9.55012
-8.64132,-1.32936,26.4121,0.341074,1.77843,-1.06446,12.1302,-10.9912,1.08417,-0.94049,1.47206,0.123521,9.56012
-8.34708,-0.513596,25.8668,0.207338,1.79404,-1.29408,8.3526,-10.7554,3.50371,-1.00587,1.45697,0.165869,9.57012
-8.62224,-0.289437,26.5364,0.160377,1.81919,-1.32925,5.39513,-10.0785,5.61083,-1.05349,1.34136,0.139732,9.58012
-9.10775,0.631742,26.0188,0.0626886,1.76197,-1.33928,3.86006,-8.90036,6.62566,-0.948237,1.31914,0.0034803,9.59012
-10.2614,2.06216,25.6099,0.122506,1.6304,-1.5744,3.03757,-8.13508,6.79837,-0.957746,1.30168,0.101048,9.60012
-11.7585,3.87791,27.4641,0.111665,1.60244,-1.80534,2.79898,-6.54497,6.94282,-0.938589,1.30896,0.0663817,9.61012
-13.4657,5.11383,29.6086,0.004055,1.64643,-1.96076,1.48087,-4.886,7.71151,-1.01983,1.26601,-0.083569,9.62012
-13.5637,7.80133,31.5476,-0.203537,1.84246,-2.36619,0.466648,-2.85013,8.18229,-1.03427,1.23149,-0.251853,9.63013
-11.4542,9.72437,30.138,-0.172195,2.01658,-2.65849,-1.08833,-1.76848,9.2098,-1.00561,1.19016,-0.40803,9.64013
-9.77897,10.2702,27.9007,-0.116068,1.97898,-2.71635,-2.1858,-0.325701,9.60142,-1.10441,1.08371,-0.529925,9.65013
-8.09343,11.1319,25.0381,-0.0953436,1.98309,-2.83221,-6.1333,-0.111957,11.9568,-0.948579,0.852423,-0.680928,9.66013
-3.38416,11.4339,19.3191,0.0265955,1.84192,-2.84717,-7.74768,0.0483601,12.9815,-0.756386,0.730898,-0.546271,9.67013
0.295999,11.9441,15.5982,-0.110583,1.83234,-2.78825,-8.06251,0.124979,13.0899,-0.758085,0.742148,-0.401964,9.68013
3.58936,11.7604,12.8896,-0.00779919,1.83197,-2.70159,-8.11475,0.213045,14.3823,-0.6965,0.895745,-0.266771,9.69013
5.30957,12.5232,11.7222,-0.0722343,1.83042,-2.58188,-7.53573,0.100838,13.5654,-0.588509,0.909785,-0.158574,9.70013
8.27756,13.0586,11.1532,-0.108745,2.00632,-2.56897,-6.74368,0.0481482,14.9288,-0.49419,1.1048,-0.0433,9.71013
11.3018,13.7784,6.99155,-0.154972,1.87041,-2.54386,-5.14539,-0.0308797,13.0647,-0.506219,1.13671,0.220227,9.72013
13.4293,13.7105,5.39383,-0.00682739,1.86603,-2.45595,-4.8364,0.331538,12.7447,-0.44338,1.15412,0.279212,9.73013
13.6851,13.831,5.71991,0.0906207,1.93312,-2.31298,-5.70412,1.2403,14.5009,-0.570312,1.1852,0.186548,9.74013
13.6861,14.3694,5.89942,0.0746768,1.93791,-2.29741,-4.61052,1.22671,12.401,-0.57713,1.15197,0.264396,9.75013
13.4782,15.0151,6.1627,-0.0432115,1.93726,-2.27429,-1.05227,1.76026,8.7886,-0.588573,1.17506,0.304419,9.76013
14.3279,15.4939,5.43262,-0.0348528,1.91512,-2.10813,0.0759878,3.74694,8.4651,-0.731885,1.2504,0.052478,9.77013
14.2558,15.3806,5.55037,0.138787,1.90184,-2.03568,2.90641,4.96412,4.8114,-0.808882,1.08839,-0.414528,9.78013
14.2814,14.9897,5.46741,0.16803,1.88521,-1.91854,3.0988,5.82321,5.85901,-1.0261,1.20038,-0.475718,9.79013
13.1366,15.0153,7.58332,0.284115,1.93318,-1.92799,4.50511,6.05487,5.95528,-0.899666,1.28323,-0.523017,9.80013
14.8298,14.6408,4.61935,0.197901,1.86088,-1.83702,5.6432,6.18069,4.38975,-0.829517,1.20215,-0.557553,9.81013
14.1647,14.8828,6.07959,0.395019,1.89912,-1.90521,5.36415,5.5873,4.69374,-0.760499,1.22465,-0.427059,9.82013
14.2614,14.0382,4.80752,0.30028,1.83479,-1.79585,4.16071,5.07636,7.54594,-0.887215,1.31835,-0.23806,9.83013
12.0473,13.8596,6.96963,0.424505,1.83005,-1.78338,3.6584,5.17779,8.28913,-0.835357,1.3213,-0.290008,9.84013
10.7847,13.2245,6.94739,0.340926,1.76216,-1.7013,3.0582,4.28555,9.86985,-0.80522,1.38948,-0.105299,9.85013
8.58817,12.3585,9.72213,0.440078,1.85067,-1.60575,2.17478,2.75122,11.7777,-0.720984,1.46675,0.167025,9.86013
6.24461,11.4862,9.03663,0.39001,1.5677,-1.51097,1.04,0.814675,14.3779,-0.488291,1.5918,0.590934,9.87013
2.6659,11.2115,15.1042,0.406115,1.75979,-1.41486,0.179328,-0.646268,15.0963,-0.367929,1.48594,0.808536,9.88013
-0.30355,10.4028,17.4754,0.441272,1.70769,-1.17838,-1.20757,-1.81632,14.783,-0.307814,1.16961,1.04474,9.89013
-2.80203,9.9978,19.779,0.410961,1.65063,-1.22034,-2.31322,-3.10101,14.7041,-0.363857,0.892325,1.08173,9.90013
-5.8208,8.13686,22.9925,0.434715,1.59615,-1.02561,-3.92029,-4.151,16.0936,-0.274417,0.980866,1.03451,9.91013
-6.67401,6.12301,24.2914,0.50231,1.67637,-0.80999,-5.60335,-4.64421,19.1289,-0.220433,1.05592,1.18611,9.92013
-6.33066,4.23147,22.8233,0.484272,1.55161,-0.626522,-6.40243,-7.8166,20.4325,0.00388766,1.05937,1.23027,9.93013
-7.13679,2.30178,24.247,0.524588,1.57089,-0.417704,-5.36846,-8.27892,19.9997,-0.064962,1.08206,1.2252,9.94013
-7.86802,0.821599,25.2726,0.502117,1.55309,-0.104035,-2.62282,-9.29535,17.181,-0.028577,1.0852,1.25541,9.95013
-8.06049,0.168166,24.3763,0.416526,1.43365,-0.0344376,-0.243963,-9.79886,15.9836,-0.0690353,1.16447,1.36693,9.96013
-9.19276,-0.499645,26.2817,0.439312,1.46709,0.0436071,1.88311,-9.08862,14.6359,-0.43857,1.39386,1.04057,9.97013
-8.95752,-0.834563,26.959,0.413778,1.58983,0.0208664,5.29999,-8.59114,12.3462,-0.749897,1.36792,0.865339,9.98013
-7.80339,-1.5279,24.2104,0.454058,1.50226,0.0885475,7.12622,-9.92076,9.89199,-0.823856,1.46753,0.94908,9.99013
-8.7196,-1.59651,26.4588,0.506459,1.65028,-0.0345843,11.4864,-10.4851,4.78735,-0.655737,1.33897,0.953245,10.0001
-7.98111,-1.42858,26.4402,0.532358,1.78272,-0.211959,14.092,-10.5317,2.26036,-0.830748,1.39617,0.863899,10.0101
-7.41486,-1.07709,24.0462,0.5437,1.59094,-0.413058,18.066,-11.0614,-2.33917,-0.802375,1.3846,0.861788,10.0201
-7.40804,-0.772322,23.5846,0.507432,1.58254,-0.507332,19.3976,-11.2744,-3.85496,-0.791826,1.30808,0.786485,10.0301
-6.55002,-0.900931,22.0679,0.491596,1.54803,-0.470205,20.4115,-11.3888,-4.86324,-0.87889,1.29735,0.72256,10.0401
-5.15203,-1.44698,19.206,0.544577,1.47592,-0.458835,22.2763,-11.6716,-7.2527,-0.920819,1.43665,0.552941,10.0501
-3.46139,-2.05232,16.1602,0.556446,1.4135,-0.463197,22.3049,-12.8428,-8.18788,-0.837708,1.31218,0.490794,10.0601
-3.46243,-2.81054,17.2604,0.604099,1.52072,-0.346735,21.9778,-12.3882,-6.722,-1.0666,1.45202,0.334302,10.0701
-4.5596,-3.17997,18.3357,0.604068,1.4752,-0.432031,24.1291,-13.0065,-9.82065,-0.923912,1.42565,0.405515,10.0801
-5.39603,-3.44774,20.2237,0.604828,1.51693,-0.311307,23.044,-13.7501,-6.84553,-0.931114,1.64823,0.564986,10.0901
-5.66534,-3.4814,20.3603,0.631247,1.50179,-0.289985,24.0767,-13.8806,-7.97762,-0.969245,1.70422,0.519659,10.1001
-8.21377,-4.4608,25.4771,0.600698,1.59682,-0.397353,23.2775,-13.996,-8.55249,-0.97724,1.62589,0.53773,10.1101
-7.63499,-3.72437,22.6407,0.408456,1.47226,-0.711752,20.5816,-14.3089,-2.28998,-1.1392,2.15298,0.567978,10.1201
-11.6515,-5.1257,31.5354,0.476068,1.84012,-0.516841,19.6756,-13.9279,-3.48033,-0.977563,1.66204,0.416996,10.1301
-9.91095,-4.1801,27.5533,0.395706,1.66153,-0.587657,17.3114,-13.9098,-1.41411,-0.998521,1.75104,0.339636,10.1401
-9.61371,-4.17174,25.3904,0.438276,1.57428,-0.663602,16.0502,-13.4155,-0.959969,-0.98184,1.56627,0.220189,10.1501
-9.92457,-4.30825,25.9599,0.456911,1.59576,-0.684269,13.4746,-12.3926,-0.544996,-0.974356,1.3655,0.00832208,10.1601
-9.99176,-2.75295,27.6627,0.307023,1.78602,-1.01008,12.1286,-11.5397,1.20406,-1.04397,1.50229,-0.0413467,10.1701
-9.67604,-1.71494,26.658,0.0989971,1.79116,-1.30052,9.20191,-11.2015,2.42608,-1.0629,1.34103,-0.0702732,10.1801
-10.0069,-0.762021,27.5735,0.118344,1.82474,-1.41243,4.90064,-10.4691,6.80465,-1.12032,1.45468,-0.14399,10.1901
-11.6091,0.671437,27.7852,-0.013098,1.75519,-1.47783,4.04729,-9.69535,7.59188,-1.03644,1.43916,0.106951,10.2001
-13.5892,1.98876,28.8922,-0.0691199,1.60359,-1.67784,3.45629,-8.72902,7.03811,-1.07398,1.41437,0.341281,10.2101
-14.8014,4.21108,30.5219,-0.140486,1.64172,-1.91492,1.90702,-6.64428,7.4784,-1.09239,1.29014,0.149002,10.2201
-15.4859,6.86253,31.9649,-0.257864,1.71988,-2.32506,0.141469,-4.57866,8.85448,-1.03326,1.24844,-0.137776,10.2301
-16.199,8.30836,34.5252,-0.225713,1.88793,-2.52163,-0.839086,-3.10477,8.97617,-0.996582,1.18589,-0.361782,10.2401
-14.2601,10.3027,32.8309,-0.369294,1.98498,-2.80248,-2.4436,-1.29522,10.8765,-1.07736,1.17036,-0.623373,10.2501
-11.2747,11.0227,30.7923,-0.227318,2.08567,-2.93881,-6.14247,0.341174,12.2854,-1.09009,0.890234,-0.908743,10.2601
-9.5121,11.631,27.6721,-0.237458,1.94554,-2.99497,-8.83389,0.97108,14.6709,-0.995587,0.80307,-1.01408,10.2701
-8.11342,11.687,25.3928,-0.0802958,1.87584,-2.97119,-11.5785,1.02387,17.6972,-0.837266,0.769594,-0.934107,10.2801
-2.83579,11.9566,20.2328,-0.0743992,1.86143,-2.94627,-12.9982,0.463957,18.2676,-0.684167,0.66147,-0.520365,10.2901
0.250846,12.3129,17.7998,-0.128908,1.88017,-2.86821,-12.9451,0.446043,17.618,-0.502799,0.483809,-0.323087,10.3001
2.21911,12.7169,16.889,-0.130893,1.90672,-2.78488,-11.6347,0.205888,17.1271,-0.470641,0.689089,-0.106974,10.3101
5.82551,13.2941,14.1864,-0.248191,1.93933,-2.70131,-10.2737,-0.169296,17.7963,-0.329243,0.885915,0.0360092,10.3201
8.78757,13.2615,12.6508,-0.135254,1.98713,-2.61363,-9.46482,-0.614881,17.4927,-0.293071,0.929785,0.170493,10.3301
11.2185,13.4917,9.4641,-0.088764,1.94121,-2.63269,-8.38181,-0.412865,17.3695,-0.280301,0.9914,0.207622,10.3401
12.6226,13.876,8.85807,-0.115166,1.95932,-2.48773,-6.75426,-0.24079,15.9641,-0.329919,1.01032,0.227155,10.3501
13.4521,14.6122,7.65835,-0.132084,1.92559,-2.44279,-5.65747,0.952235,13.5521,-0.489736,0.947012,0.191629,10.3601
12.4134,15.0922,9.78327,-0.0953315,2.01013,-2.21099,-2.6911,1.57282,11.208,-0.554981,1.00367,0.257037,10.3701
13.7878,15.1271,8.56848,-0.0966609,2.00283,-2.14267,-1.58416,1.98938,11.8471,-0.555928,1.14445,0.150445,10.3801
15.1048,15.5718,6.07031,-0.0439877,1.93486,-2.14842,1.67232,4.15837,8.27977,-0.95269,1.1941,-0.290931,10.3901
16.3807,15.4578,5.44361,0.088116,1.95927,-2.11485,3.06117,4.53098,6.71074,-0.947659,1.06385,-0.340702,10.4001
16.6139,15.0885,6.73311,0.187675,2.02881,-2.04268,3.36421,5.14324,8.1999,-0.920247,1.20531,-0.449074,10.4101
17.9495,15.0307,4.08279,0.23456,1.95107,-1.96599,5.02783,5.3094,6.93117,-0.833128,1.12515,-0.368878,10.4201
18.4423,14.7521,3.73901,0.293326,1.96191,-2.01449,4.72575,4.93716,7.56436,-0.851252,1.21337,-0.27972,10.4301
16.544,13.3046,6.29727,0.538162,2.0262,-1.79189,4.9981,4.31765,6.37795,-0.784809,1.05589,-0.203931,10.4401
16.0275,13.7029,5.70415,0.476713,1.97122,-1.82021,5.86211,3.92419,4.73348,-0.651953,0.903938,-0.166428,10.4501
15.8018,12.8315,4.75915,0.416162,1.855,-1.77421,3.34763,4.0526,9.89878,-0.797006,1.14093,-0.137327,10.4601
13.4052,12.284,6.41289,0.414512,1.81918,-1.71613,3.01725,2.59582,10.49,-0.737536,1.17436,0.0796897,10.4701
10.1921,12.1142,10.206,0.401213,1.78573,-1.65089,1.67092,1.49776,14.0248,-0.510954,1.30881,0.283283,10.4801
6.46168,10.9237,13.6834,0.427581,1.81723,-1.45076,1.29029,-0.888074,13.8293,-0.356835,1.34672,0.812504,10.4901
2.42974,10.1744,15.7791,0.415974,1.65327,-1.34419,0.979473,-2.89127,12.6024,-0.193118,1.06031,1.14267,10.5001
-2.2802,9.72205,22.1136,0.502836,1.72305,-1.20764,-0.944021,-2.43169,15.9883,-0.353232,1.14238,0.958191,10.5101
-5.79774,8.11247,25.5356,0.404109,1.7183,-0.984746,-3.37328,-3.48996,17.6853,-0.304596,1.07719,0.936848,10.5201
-6.64537,7.11114,26.7754,0.325874,1.74408,-0.851162,-3.96409,-4.68832,17.9534,-0.23839,1.01028,1.10887,10.5301
-8.278,5.00738,28.1408,0.370923,1.71592,-0.627738,-5.79533,-6.9589,20.2202,0.0104599,0.945244,1.12885,10.5401
-9.34268,2.77371,29.2898,0.418497,1.63017,-0.328519,-5.76157,-8.05111,19.5587,0.100811,0.653231,1.14455,10.5501
-10.1295,1.36721,30.3725,0.405414,1.6326,-0.141047,-3.96622,-9.79329,17.2482,-0.0173024,0.75648,1.28779,10.5601
-10.7137,0.842315,31.6242,0.460022,1.65323,-0.0589543,-1.03888,-9.72277,16.4131,-0.0789841,0.94043,1.3198,10.5701
-11.7841,-0.145676,32.4351,0.423922,1.64533,-0.0153764,1.175,-9.62908,14.0962,-0.136786,0.928167,1.25894,10.5801
-11.511,-0.658998,32.1521,0.395831,1.64662,0.0444584,3.79906,-9.00625,13.6953,-0.487352,0.98042,0.830178,10.5901
-10.6571,-0.807796,30.3391,0.337337,1.55469,-0.019345,5.30297,-9.59533,14.0046,-0.714443,1.49863,0.871349,10.6001
-11.2639,-1.18219,31.9074,0.382932,1.6735,-0.0463495,9.60627,-10.1542,9.28823,-0.685823,1.44333,0.877496,10.6101
-11.3107,-1.6498,32.1453,0.491584,1.74332,-0.0316076,12.4959,-10.8273,6.15634,-0.765804,1.50706,0.920262,10.6201
-10.2533,-1.21121,30.6562,0.5153,1.75159,-0.26196,16.4791,-10.6898,1.3408,-0.804716,1.48467,0.857104,10.6301
-9.43306,-1.16392,30.0713,0.472137,1.84803,-0.325005,19.1288,-11.0738,-2.37263,-0.809847,1.37139,0.773062,10.6401
-7.97555,-0.779769,26.501,0.404961,1.69652,-0.434803,20.9604,-11.1685,-4.77929,-0.904784,1.32125,0.60916,10.6501
-6.3162,-0.850186,24.0174,0.384525,1.68119,-0.559081,21.5004,-11.5251,-5.45249,-0.892338,1.30171,0.55614,10.6601
-6.24773,-1.61932,22.7647,0.391431,1.61757,-0.483154,21.2671,-12.642,-4.4559,-0.858887,1.31301,0.45635,10.6701
-5.99847,-2.7279,23.3053,0.555844,1.6371,-0.365425,23.9576,-12.4023,-6.58917,-0.860709,1.57597,0.21919,10.6801
-5.39386,-3.47949,23.2721,0.455499,1.67179,-0.284096,23.6497,-13.0445,-6.92574,-0.876967,1.42117,0.311477,10.6901
-5.38791,-3.47362,22.7933,0.484964,1.64303,-0.294728,23.7971,-14.049,-6.43225,-0.910522,1.53959,0.580917,10.7001
-5.94691,-3.65357,22.735,0.564753,1.54181,-0.297209,24.5865,-14.0949,-7.03014,-0.912011,1.61579,0.592687,10.7101
-7.03711,-3.7141,24.8329,0.434106,1.60267,-0.285544,24.3314,-14.3794,-5.66139,-0.917972,1.78958,0.617068,10.7201
