left_arm_torques.tau_1,left_arm_torques.tau_2,left_arm_torques.tau_3,left_arm_torques.tau_4,left_arm_torques.tau_5,left_arm_torques.tau_6,left_arm_torques.tau_7,right_arm_torques.tau_1,right_arm_torques.tau_2,right_arm_torques.tau_3,right_arm_torques.tau_4,right_arm_torques.tau_5,right_arm_torques.tau_6,right_arm_torques.tau_7,waist_torque.tau_w,time.t
-0.439453,1.31836,-0.503374,-3.33984,0.4375,0.625,-0.3125,-6.41602,-6.41602,-2.01349,-0.175781,-0.625,0.5,-1.375,3.10547,8.81011
-0.439453,1.05469,-0.671165,-3.33984,0.5,0.625,-0.3125,-6.5918,-6.50391,-2.18129,-0.0878906,-0.6875,0.5,-1.3125,2.16797,8.82011
-0.351562,0.791016,-1.00675,-2.98828,0.5,0.6875,-0.3125,-6.24023,-7.11914,-2.5728,0,-0.75,0.6875,-1.4375,1.69922,8.83011
-0.527344,0.527344,-1.00675,-3.16406,0.5,0.6875,-0.25,-6.50391,-6.94336,-2.79652,0.439453,-0.75,0.875,-1.5625,3.51562,8.84011
-0.703125,0.263672,-1.11861,-2.90039,0.5,0.6875,-0.4375,-6.50391,-7.55859,-2.74059,0.439453,-0.75,0.8125,-1.5625,4.39453,8.85011
-0.615234,0.175781,-1.11861,-2.90039,0.5,0.6875,-0.3125,-6.5918,-7.82227,-2.79652,0.439453,-0.75,1,-1.5625,6.15234,8.86011
-0.615234,0.175781,-1.06268,-3.07617,0.5,0.625,-0.3125,-6.76758,-7.99805,-2.79652,0.703125,-0.75,1,-1.5625,6.73828,8.87011
-0.615234,0.0878906,-0.894886,-3.51562,0.4375,0.5625,-0.3125,-7.11914,-7.91016,-2.79652,0.615234,-0.8125,1.0625,-1.6875,8.26172,8.88011
-0.615234,0.0878906,-1.00675,-4.57031,0.4375,0.625,-0.375,-7.11914,-7.73438,-2.96431,0.703125,-0.8125,1.25,-1.6875,6.50391,8.89011
-0.615234,0.0878906,-1.2864,-3.33984,0.25,0.625,-0.75,-6.32812,-8.08594,-3.18803,0.351562,-0.8125,1.0625,-1.5625,2.16797,8.90011
-0.263672,0,-1.34233,-4.04297,0.25,0.625,-0.625,-6.24023,-7.91016,-3.02024,0.351562,-0.75,1,-1.5625,2.40234,8.91011
0,0.0878906,-1.2864,-4.30664,0.3125,0.625,-0.6875,-5.27344,-7.73438,-3.18803,0.351562,-0.75,1.0625,-1.5625,0.878906,8.92011
0,0.0878906,-1.45419,-3.60352,0.3125,0.625,-0.8125,-4.21875,-7.55859,-3.1321,0.351562,-0.75,1,-1.5625,-0.527344,8.93011
-0.263672,0.175781,-1.56605,-3.60352,0.4375,0.625,-0.875,-3.51562,-7.20703,-3.02024,0.263672,-0.75,1.0625,-1.5625,0.117188,8.94011
-0.175781,0.791016,-1.45419,-3.51562,0.4375,0.625,-1.1875,-2.72461,-7.11914,-2.68466,0.263672,-0.75,1.0625,-1.5625,0.292969,8.95011
-0.263672,1.23047,-1.56605,-3.7793,0.4375,0.625,-1.1875,-1.75781,-6.85547,-2.68466,0.175781,-0.75,1.0625,-1.5625,0.9375,8.96011
0,1.66992,-1.2864,-3.7793,0.4375,0.625,-1.1875,-1.40625,-6.67969,-2.18129,0,-0.75,1,-1.375,2.75391,8.97011
0.351562,2.10938,-1.11861,-3.60352,0.4375,0.625,-1.3125,-0.791016,-5.88867,-1.90163,0,-0.625,1.0625,-1.3125,5.50781,8.98011
0.966797,3.07617,-1.06268,-3.51562,0.4375,0.625,-1.25,-0.615234,-5.80078,-1.62198,-0.263672,-0.6875,1,-1.125,4.45312,8.99011
1.49414,4.04297,-1.06268,-3.95508,0.375,0.625,-1.3125,-0.263672,-4.39453,-1.2864,-0.351562,-0.5625,0.9375,-1.125,2.28516,9.00011
1.58203,5.18555,-1.00675,-3.95508,0.375,0.625,-1.25,-0.175781,-3.60352,-1.11861,-0.351562,-0.625,1,-1.0625,0.351562,9.01011
1.49414,5.88867,-0.838956,-3.86719,0.3125,0.625,-1.25,-0.175781,-2.90039,-1.00675,-0.439453,-0.625,0.9375,-1.0625,-0.46875,9.02011
1.05469,6.5918,-0.447443,-3.86719,0.4375,0.6875,-1.3125,0.615234,-1.8457,-1.00675,-0.703125,-0.5625,0.875,-1.0625,-3.92578,9.03011
0.527344,7.03125,-0.447443,-3.42773,0.4375,0.75,-1.25,1.31836,-1.31836,-0.950817,-0.703125,-0.5,0.875,-1.0625,-4.27734,9.04011
-0.175781,6.94336,-0.391513,-2.98828,0.625,0.6875,-1.25,1.75781,-1.14258,-0.950817,-0.878906,-0.375,0.75,-1.0625,-4.39453,9.05011
-0.439453,7.03125,-0.391513,-2.37305,0.625,0.6875,-1.25,2.19727,-1.05469,-0.783026,-0.966797,-0.3125,0.75,-0.8125,-3.80859,9.06011
-1.14258,6.76758,-0.335582,-2.02148,0.75,0.6875,-1.25,2.19727,-0.966797,-0.559304,-1.31836,-0.3125,0.75,-0.6875,-2.8125,9.07011
-2.63672,6.76758,-0.167791,-1.75781,0.8125,0.75,-1.0625,1.93359,-1.05469,-0.223722,-1.23047,-0.1875,0.75,-0.5,-2.28516,9.08011
-3.16406,6.85547,-0.0559304,-1.66992,0.875,0.6875,-1.125,1.66992,-1.05469,-0.167791,-1.23047,-0.1875,0.75,-0.3125,-2.05078,9.09011
-4.13086,6.94336,0.279652,-1.49414,1,0.6875,-1.0625,0.966797,-1.14258,-0.111861,-1.40625,-0.25,0.8125,-0.3125,-2.22656,9.10011
-5.09766,6.85547,0.559304,-1.40625,1.125,0.6875,-1,0.615234,-1.14258,0.167791,-1.31836,-0.1875,0.8125,-0.1875,-2.8125,9.11011
-5.53711,6.94336,0.838956,-1.05469,1.125,0.75,-0.9375,0.351562,-1.14258,0.223722,-1.31836,-0.1875,0.8125,-0.125,-1.93359,9.12011
-5.80078,7.11914,1.11861,-1.05469,1.125,0.6875,-0.6875,0.351562,-1.05469,0.391513,-1.05469,-0.1875,0.8125,-0.1875,0.292969,9.13011
-5.71289,7.4707,1.39826,-1.05469,1.125,0.6875,-0.625,-0.791016,-0.615234,0.727095,-0.966797,-0.1875,0.875,-0.25,0.46875,9.14011
-5.71289,7.55859,1.67791,-0.878906,1.125,0.75,-0.5,-1.40625,-0.351562,1.00675,-0.791016,-0.3125,0.8125,-0.25,-0.410156,9.15011
-5.97656,7.82227,1.8457,-0.878906,1.125,0.6875,-0.375,-2.02148,0.263672,1.06268,-0.791016,-0.3125,0.875,-0.4375,-0.9375,9.16011
-6.06445,8.08594,1.90163,-0.878906,1.0625,0.75,-0.1875,-2.72461,1.23047,0.894886,-0.703125,-0.3125,0.8125,-0.5625,-1.28906,9.17011
-6.67969,8.08594,1.8457,-0.878906,1.125,0.8125,-0.1875,-3.25195,1.40625,0.838956,-1.23047,-0.3125,0.8125,-0.6875,-2.69531,9.18011
-6.5918,7.99805,1.8457,-0.966797,1.125,0.75,0,-3.42773,1.66992,0.838956,-0.878906,-0.3125,0.875,-0.5625,-3.10547,9.19011
-6.76758,7.73438,1.90163,-0.966797,1.125,0.8125,-0.0625,-3.51562,1.58203,0.950817,-1.40625,-0.3125,0.8125,-0.5,-2.05078,9.20012
-6.41602,7.55859,1.73384,-0.878906,1.1875,0.75,0,-3.69141,1.58203,0.894886,-1.31836,-0.1875,0.75,-0.5,-1.11328,9.21012
-6.41602,7.4707,1.8457,-0.966797,1.125,0.75,-0.0625,-3.69141,1.58203,0.838956,-1.05469,-0.25,0.75,-0.5,-0.0585938,9.22012
-5.80078,7.55859,1.78977,-0.878906,1.125,0.75,0,-3.42773,1.49414,0.950817,-1.31836,-0.3125,0.75,-0.5,-0.410156,9.23012
-5.625,7.38281,1.78977,-1.14258,1.125,0.75,-0.0625,-3.33984,0.615234,0.727095,-1.58203,-0.3125,0.75,-0.4375,0.117188,9.24012
-4.6582,6.94336,1.73384,-1.31836,1.125,0.75,-0.125,-3.25195,0.175781,0.671165,-1.93359,-0.1875,0.75,-0.1875,-0.0585938,9.25012
-3.95508,6.85547,1.67791,-1.66992,1.125,0.6875,-0.125,-3.07617,-0.878906,0.894886,-2.02148,-0.1875,0.75,0.0625,0.996094,9.26012
-2.98828,6.85547,1.73384,-1.93359,1.0625,0.75,-0.0625,-2.90039,-1.66992,0.727095,-2.46094,-0.125,0.6875,0.125,1.05469,9.27012
-2.19727,6.32812,1.73384,-2.02148,1,0.75,-0.125,-2.54883,-2.37305,0.615234,-2.02148,-0.125,0.25,0.25,0.820312,9.28012
-1.75781,6.24023,1.73384,-2.37305,0.875,0.6875,-0.125,-2.02148,-3.07617,0.559304,-2.10938,-0.125,0.1875,0,0.351562,9.29012
-1.31836,5.625,1.34233,-2.8125,0.625,0.6875,-0.0625,-1.75781,-3.42773,0.279652,-2.28516,-0.125,0.1875,0,0.234375,9.30012
-1.05469,4.57031,1.11861,-3.07617,0.75,0.6875,-0.125,-1.31836,-4.21875,-0.111861,-2.19727,-0.125,0.3125,0.125,0.234375,9.31012
-1.05469,3.51562,1.06268,-2.98828,0.75,0.6875,-0.0625,-1.49414,-5.36133,-0.559304,-2.10938,-0.1875,0.3125,0.0625,2.22656,9.32012
-0.966797,2.90039,0.950817,-3.25195,0.8125,0.6875,-0.0625,-1.66992,-5.27344,-0.615234,-2.10938,-0.1875,0.3125,0.0625,4.57031,9.33012
-0.966797,2.19727,0.950817,-3.33984,0.75,0.625,-0.0625,-2.19727,-5.53711,-0.838956,-2.02148,-0.1875,0.3125,0.0625,4.74609,9.34012
-0.966797,1.66992,0.727095,-3.16406,0.6875,0.6875,-0.0625,-2.90039,-6.06445,-0.671165,-2.02148,-0.3125,0.3125,-0.125,3.33984,9.35012
-0.878906,1.58203,0.671165,-3.33984,0.5625,0.75,-0.0625,-3.51562,-5.88867,-1.00675,-1.8457,-0.4375,0.5625,-0.6875,2.57812,9.36012
-0.966797,1.40625,0.671165,-3.60352,0.5,0.6875,-0.125,-4.30664,-5.88867,-1.00675,-1.66992,-0.5,0.5,-0.8125,2.63672,9.37012
-0.966797,1.05469,0.503374,-3.16406,0.3125,0.6875,-0.125,-4.92188,-6.32812,-1.23047,-1.40625,-0.5625,0.5625,-0.875,3.80859,9.38012
-1.31836,1.05469,0.335582,-3.25195,0.5,0.6875,-0.125,-5.53711,-6.32812,-1.34233,-0.966797,-0.5,0.5625,-0.875,5.15625,9.39012
-1.58203,1.31836,0.167791,-3.25195,0.5,0.75,-0.0625,-6.32812,-6.24023,-1.39826,-0.703125,-0.5,0.5625,-0.9375,5.68359,9.40012
-1.49414,1.31836,0.223722,-2.98828,0.5,0.6875,-0.125,-6.67969,-6.24023,-1.34233,-0.351562,-0.5,0.5625,-1.0625,4.92188,9.41012
-1.49414,1.58203,0.111861,-2.90039,0.4375,0.6875,-0.125,-6.94336,-6.06445,-1.39826,-0.175781,-0.5625,0.5625,-1.0625,3.75,9.42012
-1.58203,1.40625,0,-2.72461,0.5,0.6875,-0.25,-7.03125,-6.06445,-1.67791,-0.175781,-0.5625,0.5625,-1.3125,2.69531,9.43012
-1.66992,1.31836,-0.167791,-2.54883,0.4375,0.6875,-0.25,-7.11914,-6.41602,-1.95756,-0.175781,-0.5625,0.5625,-1.375,1.875,9.44012
-1.75781,0.791016,-0.447443,-2.02148,0.5,0.6875,-0.25,-7.03125,-6.50391,-2.34908,0.439453,-0.5625,0.5,-1.25,1.93359,9.45012
-1.75781,0.615234,-0.503374,-2.19727,0.4375,0.6875,-0.25,-6.85547,-7.03125,-2.18129,0.175781,-0.6875,0.6875,-1.4375,4.27734,9.46012
-1.58203,0.351562,-0.559304,-2.63672,0.5,0.6875,-0.25,-7.11914,-7.20703,-2.34908,0.351562,-0.6875,0.6875,-1.3125,5.15625,9.47012
-1.58203,0.351562,-0.503374,-2.98828,0.5,0.6875,-0.1875,-7.29492,-7.38281,-2.40501,0.351562,-0.6875,0.6875,-1.375,6.44531,9.48012
-1.49414,0.351562,-0.559304,-3.16406,0.5,0.625,-0.25,-7.64648,-7.11914,-2.40501,0.439453,-0.6875,0.9375,-1.4375,8.4375,9.49012
-1.31836,0.351562,-0.615234,-4.21875,0.5,0.625,-0.3125,-7.29492,-6.94336,-2.46094,0.615234,-0.6875,0.9375,-1.375,6.09375,9.50012
-0.966797,0.351562,-1.00675,-3.60352,0.25,0.625,-0.375,-6.85547,-7.64648,-2.5728,0.175781,-0.75,1.125,-1.4375,4.92188,9.51012
-0.878906,0.527344,-0.950817,-4.21875,0.1875,0.625,-0.375,-6.5918,-7.11914,-2.62873,0.263672,-0.6875,0.9375,-1.375,2.46094,9.52012
-0.791016,0.615234,-0.894886,-3.42773,0.25,0.625,-0.4375,-5.88867,-7.38281,-2.51687,0.263672,-0.75,1,-1.375,1.81641,9.53012
-0.878906,0.791016,-1.06268,-3.25195,0.25,0.625,-0.5,-5.36133,-6.94336,-2.5728,0.263672,-0.6875,0.875,-1.375,0.351562,9.54012
-0.878906,0.878906,-1.00675,-3.33984,0.25,0.5625,-0.4375,-4.6582,-6.67969,-2.5728,0.263672,-0.6875,0.875,-1.375,0.761719,9.55012
-0.878906,1.49414,-1.06268,-3.33984,0.25,0.6875,-0.625,-4.04297,-6.41602,-2.40501,0.175781,-0.6875,0.9375,-1.375,-0.0585938,9.56012
-0.878906,1.66992,-1.06268,-3.25195,0.3125,0.6875,-0.875,-2.8125,-6.50391,-2.18129,0.175781,-0.6875,1,-1.375,0.761719,9.57012
-0.878906,1.75781,-1.00675,-3.33984,0.3125,0.6875,-0.9375,-2.02148,-6.32812,-2.01349,0,-0.6875,0.9375,-1.375,1.11328,9.58012
-0.527344,2.02148,-0.783026,-3.16406,0.3125,0.6875,-1,-1.58203,-5.71289,-1.8457,-0.0878906,-0.5,0.9375,-1.3125,2.92969,9.59012
0,2.72461,-0.783026,-2.98828,0.4375,0.625,-1,-1.31836,-5.36133,-1.56605,-0.0878906,-0.5625,0.9375,-1.1875,4.21875,9.60012
0.263672,3.69141,-0.671165,-3.16406,0.4375,0.5625,-1,-1.31836,-4.57031,-1.2864,-0.175781,-0.5625,0.9375,-1.0625,2.87109,9.61012
0.615234,4.30664,-0.615234,-3.33984,0.3125,0.5625,-1.0625,-0.966797,-3.86719,-1.11861,-0.263672,-0.625,0.9375,-1.0625,0.703125,9.62012
0.439453,5.44922,-0.447443,-3.51562,0.25,0.625,-1.3125,-0.703125,-2.90039,-0.894886,-0.351562,-0.625,0.9375,-1,-0.585938,9.63013
0,6.32812,-0.447443,-3.25195,0.3125,0.75,-1.3125,-0.263672,-2.37305,-0.894886,-0.439453,-0.625,0.9375,-0.9375,-4.10156,9.64013
-0.263672,6.50391,-0.447443,-2.98828,0.375,0.75,-1.25,0,-1.8457,-0.615234,-0.527344,-0.5625,0.875,-1.0625,-4.27734,9.65013
-0.351562,6.76758,-0.447443,-2.54883,0.4375,0.8125,-1.25,1.14258,-1.66992,-0.838956,-0.703125,-0.5,0.75,-0.9375,-3.98438,9.66013
-1.31836,6.67969,-0.335582,-2.02148,0.6875,0.75,-1.1875,1.49414,-1.49414,-0.615234,-0.878906,-0.3125,0.625,-0.75,-4.04297,9.67013
-2.10938,6.5918,-0.167791,-1.66992,0.5625,0.75,-1.1875,1.58203,-1.49414,-0.391513,-0.878906,-0.3125,0.625,-0.6875,-3.10547,9.68013
-2.98828,6.41602,0,-1.49414,0.75,0.75,-1.125,1.40625,-1.49414,-0.223722,-1.05469,-0.25,0.6875,-0.5625,-3.33984,9.69013
-3.42773,6.5918,0.447443,-1.40625,0.8125,0.75,-1.125,1.31836,-1.40625,-0.111861,-0.966797,-0.1875,0.6875,-0.4375,-2.28516,9.70013
-4.48242,6.76758,0.671165,-1.49414,0.8125,0.8125,-1.125,0.791016,-1.40625,-0.111861,-1.23047,-0.1875,0.75,-0.25,-2.69531,9.71013
-5.00977,6.85547,0.838956,-1.05469,0.8125,0.75,-1.0625,0.439453,-1.40625,0.279652,-1.05469,-0.1875,0.75,-0.1875,-2.92969,9.72013
-5.625,6.85547,1.00675,-0.966797,1,0.75,-0.9375,0.351562,-1.14258,0.391513,-1.05469,-0.1875,0.75,-0.0625,-2.46094,9.73013
-5.71289,7.03125,1.17454,-0.966797,1,0.8125,-0.75,0.351562,-0.966797,0.503374,-1.31836,-0.1875,0.75,-0.1875,-1.05469,9.74013
-5.71289,7.29492,1.2864,-0.966797,0.9375,0.8125,-0.6875,0.263672,-0.878906,0.671165,-1.05469,-0.1875,0.75,-0.1875,-0.585938,9.75013
-5.625,7.4707,1.51012,-0.966797,0.875,0.8125,-0.75,-0.615234,-0.439453,0.894886,-0.791016,-0.1875,0.75,-0.1875,-0.234375,9.76013
-5.80078,7.64648,1.8457,-0.878906,0.875,0.8125,-0.625,-1.05469,0.439453,0.950817,-0.878906,-0.3125,0.8125,-0.25,-0.996094,9.77013
-5.80078,7.82227,1.78977,-0.878906,0.875,0.8125,-0.375,-1.66992,1.23047,0.671165,-0.615234,-0.3125,0.75,-0.5,-1.46484,9.78013
-5.80078,7.64648,1.8457,-0.878906,0.875,0.8125,-0.3125,-1.93359,1.31836,0.838956,-0.791016,-0.375,0.8125,-0.6875,-0.761719,9.79013
-5.71289,7.91016,1.78977,-1.14258,0.875,0.8125,-0.1875,-2.54883,1.58203,0.727095,-0.966797,-0.3125,0.8125,-0.5625,-1.52344,9.80013
-5.88867,7.4707,1.8457,-0.791016,0.875,0.8125,-0.25,-2.8125,1.8457,0.671165,-0.878906,-0.3125,0.75,-0.5,-2.05078,9.81013
-5.88867,7.91016,1.73384,-0.966797,0.9375,0.8125,-0.0625,-2.72461,1.58203,0.727095,-0.878906,-0.25,0.75,-0.4375,-1.28906,9.82013
-5.71289,7.29492,1.73384,-0.791016,0.9375,0.8125,-0.1875,-2.72461,0.966797,0.838956,-1.23047,-0.3125,0.75,-0.5,-0.585938,9.83013
-5.18555,7.4707,1.62198,-0.966797,0.9375,0.8125,-0.0625,-2.63672,1.05469,0.727095,-1.31836,-0.3125,0.75,-0.4375,-1.23047,9.84013
-4.6582,7.03125,1.62198,-0.878906,0.9375,0.8125,-0.1875,-2.63672,0.527344,0.727095,-1.49414,-0.3125,0.75,-0.375,0.175781,9.85013
-4.21875,6.85547,1.51012,-1.14258,0.9375,0.875,-0.125,-2.54883,-0.263672,0.671165,-1.66992,-0.3125,0.75,-0.25,-0.117188,9.86013
-3.25195,6.32812,1.39826,-0.966797,0.9375,0.75,-0.1875,-2.46094,-1.14258,0.671165,-1.93359,-0.25,0.75,0.0625,0.0585938,9.87013
-2.8125,6.50391,1.51012,-1.66992,0.875,0.8125,-0.1875,-2.28516,-1.8457,0.727095,-2.02148,-0.0625,0.625,0.0625,0.46875,9.88013
-2.02148,6.24023,1.62198,-1.8457,0.875,0.8125,-0.125,-1.8457,-2.37305,0.838956,-2.02148,0,0.375,0.0625,0.761719,9.89013
-1.49414,6.15234,1.45419,-2.10938,0.8125,0.75,-0.1875,-1.49414,-2.98828,0.503374,-2.02148,-0.1875,0.1875,0,-0.234375,9.90013
-0.966797,5.44922,1.2864,-2.54883,0.75,0.6875,-0.1875,-0.878906,-3.42773,0.167791,-1.93359,-0.1875,0.3125,0.0625,-0.703125,9.91013
-0.878906,4.6582,1.06268,-2.72461,0.6875,0.75,-0.125,-0.703125,-3.7793,0.167791,-2.28516,-0.1875,0.3125,0.1875,-0.351562,9.92013
-0.878906,3.69141,0.838956,-2.63672,0.625,0.6875,-0.125,-0.439453,-5.09766,-0.559304,-2.28516,-0.125,0.3125,0.25,1.17188,9.93013
-0.878906,2.90039,0.727095,-2.90039,0.625,0.6875,-0.125,-0.791016,-5.36133,-0.615234,-2.28516,-0.125,0.3125,0.125,4.80469,9.94013
-0.791016,2.19727,0.894886,-3.07617,0.625,0.6875,-0.125,-1.40625,-5.625,-0.838956,-2.02148,-0.1875,0.3125,0.125,5.03906,9.95013
-0.615234,1.75781,0.838956,-2.98828,0.5625,0.625,-0.1875,-2.19727,-5.88867,-0.783026,-2.02148,-0.1875,0.3125,0.0625,3.92578,9.96013
-0.527344,1.58203,0.838956,-3.25195,0.5625,0.625,-0.1875,-2.63672,-5.80078,-1.00675,-1.75781,-0.4375,0.5625,-0.3125,3.10547,9.97013
-0.703125,1.49414,0.671165,-3.33984,0.4375,0.6875,-0.1875,-3.7793,-5.80078,-1.00675,-1.75781,-0.5,0.5,-0.75,2.63672,9.98013
-0.703125,1.05469,0.503374,-2.98828,0.4375,0.6875,-0.125,-3.95508,-6.41602,-1.11861,-1.31836,-0.5625,0.625,-0.875,2.46094,9.99013
-0.703125,1.23047,0.391513,-3.25195,0.5,0.75,-0.1875,-5.00977,-6.24023,-1.2864,-0.966797,-0.5,0.5,-0.8125,4.51172,10.0001
-0.966797,1.40625,0.111861,-3.25195,0.4375,0.8125,-0.1875,-5.625,-6.32812,-1.34233,-0.703125,-0.5625,0.5625,-1.0625,5.56641,10.0101
-0.878906,1.49414,-0.167791,-2.98828,0.4375,0.6875,-0.1875,-6.50391,-6.32812,-1.45419,-0.263672,-0.5625,0.5625,-1.125,4.80469,10.0201
-0.791016,1.58203,-0.223722,-2.90039,0.4375,0.6875,-0.25,-6.85547,-6.32812,-1.62198,-0.175781,-0.5625,0.5,-1.1875,4.45312,10.0301
-0.878906,1.40625,-0.223722,-2.72461,0.4375,0.6875,-0.25,-7.11914,-6.41602,-1.73384,-0.0878906,-0.625,0.5,-1.3125,3.10547,10.0401
-0.966797,1.05469,-0.447443,-2.37305,0.4375,0.6875,-0.1875,-7.29492,-6.41602,-2.06942,0.351562,-0.75,0.6875,-1.375,2.16797,10.0501
-1.14258,0.615234,-0.671165,-2.02148,0.4375,0.6875,-0.1875,-7.11914,-6.85547,-2.40501,0.527344,-0.6875,0.625,-1.4375,1.99219,10.0601
-1.31836,0.351562,-0.615234,-2.19727,0.5,0.75,-0.1875,-7.11914,-6.94336,-2.46094,0.439453,-0.75,0.75,-1.6875,3.51562,10.0701
-1.14258,0.263672,-0.783026,-2.37305,0.5,0.6875,-0.25,-7.4707,-6.94336,-2.5728,0.791016,-0.75,0.75,-1.5625,4.80469,10.0801
-1.14258,0.263672,-0.671165,-2.63672,0.4375,0.6875,-0.1875,-7.38281,-7.4707,-2.5728,0.527344,-0.75,0.875,-1.5,5.33203,10.0901
-1.05469,0.263672,-0.615234,-2.63672,0.5,0.6875,-0.1875,-7.55859,-7.55859,-2.5728,0.703125,-0.6875,0.9375,-1.625,7.5,10.1001
-1.05469,0.0878906,-0.783026,-3.42773,0.5,0.625,-0.375,-7.11914,-7.55859,-2.62873,0.878906,-0.8125,0.9375,-1.5625,5.97656,10.1101
-0.791016,0.175781,-1.23047,-2.98828,0.25,0.5625,-0.5,-6.67969,-8.17383,-2.62873,0.439453,-0.8125,1.3125,-1.625,4.21875,10.1201
-0.703125,0.175781,-1.17454,-4.13086,0.125,0.6875,-0.4375,-6.41602,-7.73438,-2.79652,0.351562,-0.75,0.9375,-1.5625,2.10938,10.1301
-0.703125,0.263672,-1.06268,-3.60352,0.1875,0.625,-0.5,-5.625,-7.82227,-2.85245,0.351562,-0.75,1.0625,-1.5625,0.820312,10.1401
-0.439453,0.175781,-1.23047,-3.25195,0.25,0.625,-0.5,-5.27344,-7.55859,-2.90838,0.263672,-0.75,0.9375,-1.5625,0.234375,10.1501
-0.439453,0.175781,-1.2864,-3.33984,0.25,0.625,-0.5,-4.30664,-7.03125,-2.90838,0.351562,-0.75,0.875,-1.5625,0.527344,10.1601
-0.615234,0.878906,-1.23047,-3.51562,0.25,0.6875,-0.75,-3.95508,-6.76758,-2.74059,0.263672,-0.75,1,-1.5625,0.117188,10.1701
-0.527344,1.05469,-1.2864,-3.33984,0.25,0.6875,-1.0625,-2.98828,-6.67969,-2.62873,0.263672,-0.75,0.9375,-1.5625,1.23047,10.1801
-0.527344,1.58203,-1.17454,-3.42773,0.3125,0.6875,-1.0625,-1.8457,-6.5918,-2.46094,0,-0.6875,1.0625,-1.5625,2.57812,10.1901
0.175781,2.10938,-0.950817,-3.25195,0.25,0.6875,-1.125,-1.75781,-6.24023,-1.90163,-0.175781,-0.5625,1,-1.375,4.98047,10.2001
0.703125,2.72461,-0.894886,-3.33984,0.25,0.5625,-1.1875,-1.49414,-5.80078,-1.39826,-0.0878906,-0.6875,1,-1.1875,4.45312,10.2101
0.966797,3.7793,-0.671165,-3.42773,0.25,0.5625,-1.25,-1.05469,-4.83398,-1.11861,-0.175781,-0.625,0.9375,-1.1875,2.57812,10.2201
1.05469,5.00977,-0.615234,-3.51562,0.1875,0.5625,-1.375,-0.615234,-3.7793,-1.11861,-0.351562,-0.625,0.9375,-1.0625,-0.292969,10.2301
0.966797,5.88867,-0.615234,-3.7793,0.125,0.625,-1.3125,-0.263672,-2.98828,-1.11861,-0.351562,-0.625,0.9375,-1,-0.527344,10.2401
0.615234,6.5918,-0.559304,-3.51562,0.0625,0.6875,-1.4375,0,-2.28516,-1.06268,-0.615234,-0.625,0.9375,-1.0625,-4.10156,10.2501
-0.175781,6.94336,-0.559304,-3.33984,0.25,0.75,-1.375,1.14258,-1.58203,-1.00675,-0.703125,-0.5625,0.8125,-1.125,-4.21875,10.2601
-0.351562,7.03125,-0.503374,-2.98828,0.3125,0.6875,-1.375,1.75781,-1.31836,-1.00675,-0.966797,-0.4375,0.75,-1.0625,-4.33594,10.2701
-0.527344,7.03125,-0.391513,-2.72461,0.5625,0.6875,-1.3125,2.28516,-1.31836,-0.950817,-1.31836,-0.3125,0.6875,-0.875,-3.75,10.2801
-1.75781,6.85547,-0.223722,-2.28516,0.6875,0.6875,-1.3125,2.63672,-1.49414,-0.615234,-1.40625,-0.3125,0.5625,-0.5625,-3.28125,10.2901
-2.54883,6.85547,-0.0559304,-2.10938,0.625,0.6875,-1.25,2.54883,-1.31836,-0.391513,-1.49414,-0.1875,0.375,-0.375,-2.69531,10.3001
-3.16406,6.94336,0.279652,-2.10938,0.75,0.6875,-1.25,2.19727,-1.40625,-0.167791,-1.40625,-0.1875,0.5,-0.25,-2.98828,10.3101
-4.13086,6.94336,0.559304,-1.93359,0.6875,0.6875,-1.25,1.58203,-1.49414,-0.167791,-1.58203,-0.125,0.5625,-0.0625,-3.22266,10.3201
-5.09766,6.94336,0.727095,-1.93359,0.8125,0.6875,-1.125,1.31836,-1.66992,-0.111861,-1.58203,-0.125,0.5625,0,-3.16406,10.3301
-5.53711,6.94336,0.727095,-1.58203,0.875,0.6875,-1.0625,0.878906,-1.58203,0,-1.66992,-0.0625,0.5625,0,-2.28516,10.3401
-5.97656,7.03125,1.06268,-1.58203,0.875,0.6875,-1,0.439453,-1.49414,0.111861,-1.58203,-0.0625,0.5625,-0.0625,-1.17188,10.3501
-6.06445,7.29492,1.2864,-1.40625,0.875,0.6875,-0.9375,0.351562,-0.966797,0.447443,-1.31836,-0.125,0.5625,-0.1875,-0.175781,10.3601
-5.88867,7.64648,1.67791,-1.58203,0.8125,0.75,-0.75,-0.527344,-0.615234,0.671165,-1.23047,-0.1875,0.5625,-0.1875,-0.9375,10.3701
-6.24023,7.55859,1.8457,-1.49414,0.875,0.75,-0.75,-1.05469,-0.439453,0.559304,-1.40625,-0.1875,0.625,-0.1875,-2.28516,10.3801
-6.32812,7.73438,1.8457,-1.14258,0.875,0.75,-0.625,-1.75781,0.439453,0.615234,-1.05469,-0.375,0.75,-0.625,-1.93359,10.3901
-6.76758,7.82227,1.78977,-1.14258,0.875,0.75,-0.4375,-2.19727,0.703125,0.671165,-1.05469,-0.3125,0.625,-0.6875,-1.75781,10.4001
-7.11914,7.82227,1.78977,-1.40625,0.875,0.75,-0.3125,-2.54883,0.966797,0.559304,-1.31836,-0.3125,0.6875,-0.625,-2.63672,10.4101
