left_arm_positions.q_1,left_arm_positions.q_2,left_arm_positions.q_3,left_arm_positions.q_4,left_arm_positions.q_5,left_arm_positions.q_6,left_arm_positions.q_7,right_arm_positions.q_1,right_arm_positions.q_2,right_arm_positions.q_3,right_arm_positions.q_4,right_arm_positions.q_5,right_arm_positions.q_6,right_arm_positions.q_7,waist_position.q_w,time.t
-0.0226007,0.203849,-0.123794,0.447539,-0.0940442,0.343429,-0.142892,-0.00649367,-0.187998,0.130867,0.465444,0.0757804,0.370046,0.149435,-0.00534334,8.7401
-0.0238361,0.205272,-0.123513,0.448689,-0.0912158,0.343537,-0.142856,-0.0046188,-0.187367,0.131363,0.463765,0.0777457,0.369543,0.152155,-0.00429512,8.7501
-0.0235806,0.205809,-0.123097,0.449746,-0.0889628,0.343597,-0.142664,-0.00167868,-0.186958,0.131791,0.462436,0.0790999,0.36892,0.156937,-0.00495985,8.76011
-0.0232825,0.206994,-0.122455,0.449908,-0.0861466,0.343597,-0.142364,0.000204712,-0.186004,0.133385,0.458993,0.0810895,0.367494,0.159657,-0.00557344,8.77011
-0.0230608,0.207045,-0.121424,0.450368,-0.0853076,0.343525,-0.142292,0.00351982,-0.185679,0.134443,0.454791,0.0817125,0.367026,0.162857,-0.00715855,8.78011
-0.0230269,0.206968,-0.119977,0.450326,-0.0843129,0.343477,-0.141537,0.00641734,-0.185483,0.135005,0.452328,0.0822279,0.366798,0.165398,-0.00802781,8.79011
-0.0230269,0.206516,-0.118504,0.449865,-0.0833783,0.343465,-0.140219,0.0099114,-0.185475,0.136371,0.4473,0.0832586,0.366631,0.167531,-0.00795111,8.80011
-0.0230098,0.206457,-0.117419,0.448885,-0.0827191,0.343405,-0.139692,0.0124084,-0.185475,0.13755,0.445366,0.0838459,0.366595,0.169856,-0.00664723,8.81011
-0.0230012,0.2069,-0.116388,0.447658,-0.0826232,0.343405,-0.139608,0.0139509,-0.185279,0.138581,0.444846,0.084373,0.366583,0.171354,-0.00516438,8.82011
-0.0230098,0.207863,-0.114915,0.446363,-0.0825512,0.343358,-0.139548,0.0141043,-0.184206,0.140991,0.442656,0.0858471,0.365588,0.17266,-0.00393719,8.83011
-0.0229502,0.209593,-0.113576,0.444181,-0.0830426,0.34289,-0.139476,0.0142747,-0.183362,0.142558,0.439673,0.0862186,0.36385,0.174662,-0.00501098,8.84011
-0.0226178,0.210863,-0.112893,0.443823,-0.0829468,0.342914,-0.138937,0.014181,-0.182288,0.142839,0.439213,0.0866141,0.363311,0.176663,-0.0060592,8.85011
-0.0222425,0.211365,-0.112732,0.444488,-0.0831625,0.342974,-0.138949,0.0144281,-0.180396,0.143656,0.438079,0.0870576,0.361573,0.177047,-0.00833461,8.86011
-0.0223789,0.211647,-0.113107,0.445153,-0.0832224,0.34313,-0.138961,0.0151866,-0.179169,0.143777,0.437636,0.0874171,0.359836,0.177478,-0.00974075,8.87011
-0.02249,0.212311,-0.113643,0.447531,-0.0831985,0.343286,-0.138901,0.0163797,-0.178845,0.143831,0.436972,0.0878844,0.358134,0.178569,-0.012911,8.88011
-0.0224814,0.212439,-0.113268,0.450036,-0.0829468,0.343453,-0.138398,0.0165416,-0.179646,0.144005,0.436682,0.0880883,0.357067,0.179144,-0.0109424,8.89011
-0.0225668,0.212354,-0.112143,0.453206,-0.0808616,0.343573,-0.136181,0.0146667,-0.178257,0.145263,0.438625,0.0887353,0.354407,0.179431,-0.00738865,8.90011
-0.022933,0.212337,-0.111567,0.45457,-0.0799029,0.343669,-0.134826,0.012843,-0.178589,0.145652,0.440295,0.0885315,0.355186,0.179456,-0.00536891,8.91011
-0.0239811,0.212277,-0.111714,0.453871,-0.0798788,0.343693,-0.133448,0.0114454,-0.178836,0.145558,0.440832,0.0884356,0.35521,0.179503,-0.00319577,8.92011
-0.0247822,0.212209,-0.110857,0.452985,-0.0799868,0.343693,-0.132429,0.00675822,-0.180285,0.145504,0.441079,0.0884356,0.355785,0.179539,-0.00053687,8.93011
-0.0246716,0.212073,-0.110509,0.451868,-0.0802264,0.343657,-0.13062,0.0038607,-0.18135,0.145504,0.44102,0.0883996,0.356504,0.179515,-0.000127807,8.94011
-0.0242453,0.210223,-0.110389,0.45203,-0.0808735,0.343513,-0.126857,0.000750132,-0.182271,0.144661,0.441037,0.0884118,0.356144,0.179503,-0.00046017,8.95011
-0.0241432,0.208613,-0.110402,0.45157,-0.0809333,0.343513,-0.125383,-0.00297403,-0.182552,0.143844,0.441054,0.0882559,0.356108,0.179336,-0.0008181,8.96011
-0.0243306,0.206883,-0.11079,0.45128,-0.0810893,0.343513,-0.123597,-0.00590564,-0.183251,0.141273,0.442843,0.0879683,0.35624,0.178329,-0.0034003,8.97011
-0.0251999,0.204846,-0.111714,0.450777,-0.081305,0.343609,-0.121692,-0.00828331,-0.184998,0.13925,0.444607,0.0867341,0.356312,0.177107,-0.00654496,8.98011
-0.0272708,0.201727,-0.112585,0.450914,-0.081269,0.343669,-0.121176,-0.0095872,-0.186472,0.137858,0.445494,0.0865183,0.356444,0.175441,-0.00718412,8.99011
-0.0294609,0.198165,-0.113121,0.451706,-0.0810173,0.343777,-0.120289,-0.0115302,-0.190827,0.136036,0.44644,0.0857034,0.356792,0.174074,-0.00549674,9.00011
-0.0311227,0.193665,-0.113402,0.452891,-0.0808735,0.343777,-0.11975,-0.0122546,-0.194509,0.134202,0.447564,0.085248,0.356852,0.172061,-0.00212198,9.01011
-0.0316257,0.189805,-0.113911,0.45301,-0.0806818,0.343777,-0.119654,-0.0124336,-0.197253,0.133425,0.448016,0.0852001,0.356911,0.170623,-0.000690266,9.02011
-0.0308414,0.186651,-0.115102,0.452422,-0.080574,0.343429,-0.119331,-0.0134733,-0.202068,0.132407,0.448988,0.0848165,0.357259,0.170156,0.00363044,9.03011
-0.0290265,0.184282,-0.11616,0.450922,-0.0809934,0.342926,-0.119115,-0.0170526,-0.205042,0.131737,0.450641,0.0844569,0.35781,0.169916,0.00585472,9.04011
-0.0262227,0.18291,-0.116455,0.447377,-0.0821078,0.342902,-0.119127,-0.0187314,-0.206422,0.131711,0.452081,0.0835581,0.359488,0.16964,0.00662171,9.05011
-0.0240836,0.182859,-0.116736,0.442102,-0.0839295,0.342902,-0.119163,-0.0214755,-0.207437,0.131389,0.454237,0.0819283,0.36077,0.167771,0.00639161,9.06011
-0.0221663,0.183174,-0.117245,0.43623,-0.0852118,0.342938,-0.119331,-0.0228987,-0.207684,0.130372,0.456504,0.0811253,0.361214,0.165626,0.00524113,9.07011
-0.0176663,0.183532,-0.117941,0.431696,-0.0868297,0.34301,-0.120301,-0.0223192,-0.207539,0.128912,0.457501,0.0793636,0.36131,0.162725,0.00455083,9.08011
-0.0133882,0.183686,-0.118839,0.430068,-0.088208,0.342962,-0.12108,-0.0214074,-0.207462,0.127867,0.457382,0.0788963,0.361274,0.159382,0.00386054,9.09011
-0.010005,0.1836,-0.120084,0.429242,-0.0898497,0.342926,-0.121248,-0.0186973,-0.207394,0.126983,0.457459,0.0784528,0.361154,0.156949,0.00396281,9.10011
-0.00635767,0.183455,-0.122107,0.428355,-0.0919468,0.342686,-0.12277,-0.0168992,-0.206934,0.125979,0.457927,0.0779614,0.361022,0.155379,0.00447414,9.11011
-0.00340891,0.183396,-0.12366,0.426361,-0.0930614,0.341979,-0.123933,-0.0159021,-0.206942,0.125108,0.457817,0.0772424,0.360938,0.153929,0.00386054,9.12011
-0.00155973,0.182885,-0.125494,0.424376,-0.0940681,0.341931,-0.126258,-0.0151607,-0.207172,0.124278,0.457126,0.0768709,0.360854,0.15303,0.00153401,9.13011
-0.000613689,0.182058,-0.127463,0.423489,-0.0950029,0.341799,-0.128367,-0.0123995,-0.208528,0.122243,0.45584,0.0770028,0.360519,0.15303,0.000153422,9.14011
-0.000460148,0.181027,-0.129204,0.422893,-0.0951467,0.34168,-0.130188,-0.0092804,-0.20967,0.120542,0.454374,0.0771585,0.360255,0.153054,0.00030682,9.15011
-5.10216e-05,0.179919,-0.130798,0.422492,-0.0951467,0.341656,-0.132801,-0.00698795,-0.211143,0.119953,0.453521,0.0774462,0.360099,0.153689,0.000997111,9.16011
0.000570774,0.179067,-0.131387,0.422441,-0.0951467,0.341608,-0.135641,-0.00363876,-0.215269,0.119846,0.453155,0.0781653,0.360111,0.155511,0.00186637,9.17011
0.00144005,0.178922,-0.131682,0.422458,-0.0951467,0.341404,-0.138086,-0.00106508,-0.217279,0.120368,0.453479,0.0787046,0.359895,0.157333,0.00311912,9.18011
0.00227547,0.178785,-0.131735,0.42285,-0.0951347,0.34126,-0.140147,0.000162102,-0.218141,0.120381,0.454024,0.0787885,0.360003,0.157908,0.00409064,9.19011
0.00332355,0.17951,-0.131989,0.422527,-0.0951946,0.34114,-0.141238,0.00187505,-0.219052,0.120207,0.45503,0.0786567,0.360327,0.157896,0.00327252,9.20012
0.00305939,0.179748,-0.131467,0.423148,-0.0954223,0.341056,-0.14246,0.00192618,-0.219086,0.12014,0.455984,0.0781891,0.360878,0.157548,0.00260779,9.21012
0.00216484,0.180371,-0.131735,0.423038,-0.09565,0.341128,-0.14276,0.00184949,-0.219001,0.119926,0.456214,0.0781891,0.361609,0.157524,0.000920413,9.22012
0.000801086,0.180592,-0.131548,0.423319,-0.0959857,0.341105,-0.142832,0.00173017,-0.218882,0.120154,0.456666,0.078285,0.361609,0.157548,0.000792582,9.23012
-0.00070715,0.181316,-0.131159,0.423634,-0.0960095,0.341093,-0.142868,0.00144042,-0.216487,0.120569,0.458456,0.0782731,0.361597,0.157117,0.000332387,9.24012
-0.00298262,0.181853,-0.131012,0.42493,-0.0959616,0.341105,-0.142808,0.00110806,-0.214195,0.121171,0.461191,0.0780573,0.361609,0.155823,0.000204556,9.25012
-0.00557327,0.182654,-0.130798,0.427895,-0.0959496,0.34114,-0.142796,0.000818305,-0.211979,0.120957,0.464055,0.0777578,0.361645,0.152131,-0.000434604,9.26012
-0.00909328,0.183447,-0.130704,0.431202,-0.095746,0.341188,-0.142796,-0.000212871,-0.206857,0.120903,0.466961,0.0767272,0.362089,0.149231,-0.00176405,9.27012
-0.0130472,0.184504,-0.130476,0.43381,-0.0950148,0.341608,-0.142808,-0.00146562,-0.203269,0.120796,0.467114,0.0759361,0.365947,0.14741,-0.00163622,9.28012
-0.0158682,0.185262,-0.130436,0.437679,-0.0940323,0.341895,-0.14264,-0.0029229,-0.201386,0.121868,0.466893,0.0756845,0.368608,0.14711,-0.000639135,9.29012
-0.0186377,0.187197,-0.129766,0.440858,-0.0911081,0.342183,-0.142604,-0.00518978,-0.198676,0.122805,0.467234,0.0757084,0.369603,0.14705,-0.000332339,9.30012
-0.0199075,0.190495,-0.128133,0.442102,-0.0899336,0.342411,-0.142544,-0.0063914,-0.196008,0.1248,0.467327,0.0757685,0.370549,0.146583,-0.000434604,9.31012
-0.0205383,0.194159,-0.127035,0.443516,-0.0892625,0.342422,-0.142508,-0.00716691,-0.192812,0.127653,0.467361,0.0757923,0.370909,0.146031,-0.00253104,9.32012
-0.0208879,0.198079,-0.126245,0.444923,-0.0889988,0.342434,-0.142508,-0.00709873,-0.191091,0.128831,0.466765,0.0757444,0.371053,0.145684,-0.00498541,9.33012
-0.0210838,0.201079,-0.125749,0.446107,-0.0886393,0.34253,-0.142496,-0.00570111,-0.188373,0.130077,0.4657,0.0758643,0.371281,0.145792,-0.00705629,9.34012
-0.0211606,0.203329,-0.125227,0.446908,-0.0881121,0.342614,-0.142508,-0.00255645,-0.187495,0.130452,0.46558,0.0765712,0.371341,0.14693,-0.00646826,9.35012
-0.0211606,0.205042,-0.124517,0.447411,-0.0870454,0.34265,-0.142508,-1.68607e-05,-0.187376,0.13147,0.465231,0.0778418,0.370022,0.151101,-0.00516438,9.36012
-0.0211687,0.206039,-0.124182,0.447795,-0.0859549,0.342674,-0.142532,0.00317041,-0.187341,0.131965,0.463552,0.0797353,0.368992,0.15508,-0.00521551,9.37012
-0.0211349,0.206721,-0.123486,0.447633,-0.0839894,0.34265,-0.14246,0.00540321,-0.186608,0.132836,0.461566,0.0810895,0.367481,0.158783,-0.00549674,9.38012
-0.0205469,0.207411,-0.122642,0.447274,-0.0838337,0.342578,-0.142496,0.00803654,-0.18602,0.134081,0.458362,0.0816886,0.366547,0.160568,-0.00738865,9.39012
-0.0190897,0.207386,-0.121517,0.446073,-0.0838575,0.342207,-0.14246,0.0106528,-0.185756,0.134429,0.453913,0.0820363,0.366103,0.162689,-0.00876923,9.40012
-0.0188422,0.207207,-0.121222,0.445323,-0.0837138,0.342087,-0.142424,0.0133799,-0.18585,0.13463,0.449482,0.0822518,0.366008,0.164967,-0.00866697,9.41012
-0.0186977,0.206636,-0.121089,0.443874,-0.0831027,0.342015,-0.142065,0.0150843,-0.18602,0.134871,0.446508,0.0827312,0.366031,0.167088,-0.00746535,9.42012
-0.0186124,0.206397,-0.120419,0.442408,-0.0828269,0.341919,-0.141274,0.0160729,-0.186182,0.135728,0.445033,0.0830548,0.366008,0.169185,-0.00552231,9.43012
-0.0185614,0.206593,-0.119522,0.440696,-0.0827432,0.341895,-0.140902,0.0165331,-0.185969,0.137094,0.445127,0.0834982,0.365983,0.171282,-0.00421842,9.44012
-0.01828,0.207548,-0.117969,0.438164,-0.0827072,0.341943,-0.14077,0.0162092,-0.184802,0.139076,0.444556,0.0838459,0.366187,0.171977,-0.00403946,9.45012
-0.0177855,0.208647,-0.116977,0.437423,-0.0829108,0.341895,-0.140759,0.016482,-0.184486,0.140241,0.442349,0.0849364,0.364929,0.173379,-0.00623816,9.46012
-0.0179729,0.210189,-0.11616,0.437798,-0.0829349,0.341908,-0.140759,0.0167291,-0.183089,0.140603,0.441684,0.0853558,0.364605,0.173943,-0.00789998,9.47012
-0.0181265,0.210769,-0.115986,0.439264,-0.0829108,0.342183,-0.140746,0.0172489,-0.181947,0.140844,0.441079,0.0854516,0.363946,0.174098,-0.00953622,9.48012
-0.0185781,0.211118,-0.11596,0.44125,-0.0829229,0.342494,-0.140723,0.017854,-0.181589,0.140938,0.440423,0.0857513,0.362173,0.174518,-0.011965,9.49012
-0.0191917,0.211042,-0.115678,0.446499,-0.0825992,0.342902,-0.140327,0.0185273,-0.181504,0.141058,0.440176,0.0861347,0.360279,0.174985,-0.0105333,9.50012
-0.0198994,0.210888,-0.115263,0.451365,-0.0814726,0.343106,-0.13986,0.0177006,-0.181546,0.14146,0.440602,0.0869975,0.357127,0.175381,-0.0105333,9.51012
-0.0209899,0.210888,-0.114219,0.451374,-0.0793636,0.343346,-0.138062,0.0155786,-0.180993,0.142237,0.441565,0.0868058,0.357367,0.175345,-0.0058291,9.52012
-0.0214586,0.210292,-0.11371,0.45168,-0.0788841,0.343441,-0.137523,0.0143259,-0.181461,0.142384,0.442161,0.0869496,0.357331,0.175393,-0.00478088,9.53012
-0.021544,0.209371,-0.113375,0.449882,-0.0787883,0.343429,-0.136816,0.0110278,-0.181853,0.142277,0.442247,0.0868659,0.35763,0.175453,-0.00209642,9.54012
-0.021544,0.208996,-0.113187,0.448016,-0.0788603,0.343381,-0.136145,0.008599,-0.182995,0.14213,0.442161,0.0867341,0.358397,0.175453,-0.00143169,9.55012
-0.0215011,0.20753,-0.113067,0.447062,-0.079052,0.343142,-0.134874,0.00541173,-0.184325,0.141648,0.442178,0.086746,0.358122,0.175453,-0.000690266,9.56012
-0.0215268,0.206082,-0.11292,0.447096,-0.079016,0.342986,-0.13213,0.00168756,-0.185185,0.140723,0.442204,0.0867939,0.357846,0.175429,-0.00053687,9.57012
-0.0215182,0.20563,-0.112973,0.446976,-0.0792198,0.342938,-0.129793,-0.00201955,-0.18608,0.140121,0.442443,0.0865901,0.357882,0.175381,-0.00107376,9.58012
-0.0219102,0.204326,-0.113536,0.446542,-0.079663,0.342962,-0.127851,-0.00518978,-0.18706,0.139117,0.444062,0.0855117,0.358158,0.174758,-0.00357926,9.59012
-0.0232911,0.202383,-0.114594,0.446158,-0.0806937,0.343142,-0.127013,-0.00648514,-0.188526,0.137657,0.445707,0.0850801,0.358278,0.173847,-0.00641713,9.60012
-0.0252171,0.199392,-0.11525,0.446755,-0.0806577,0.343237,-0.126018,-0.00737996,-0.191372,0.136009,0.44644,0.0846965,0.358314,0.171965,-0.00557344,9.61012
-0.0263844,0.197023,-0.115357,0.447053,-0.08055,0.343321,-0.125119,-0.00795095,-0.19421,0.13447,0.446815,0.0846128,0.35829,0.170983,-0.00299124,9.62012
-0.0268703,0.192054,-0.11616,0.447786,-0.0795913,0.343358,-0.123178,-0.00887986,-0.197491,0.13305,0.447113,0.0845888,0.358278,0.169904,-0.000639135,9.63013
-0.0261116,0.188637,-0.11683,0.448084,-0.0787642,0.342818,-0.121128,-0.0106525,-0.200312,0.131778,0.447462,0.0846007,0.35829,0.168777,0.00355375,9.64013
-0.0247483,0.186012,-0.116991,0.446746,-0.079052,0.342039,-0.120349,-0.012229,-0.202801,0.130787,0.44828,0.0843971,0.35835,0.16819,0.00565019,9.65013
-0.0238023,0.184487,-0.116977,0.443303,-0.0800705,0.341452,-0.120349,-0.0149646,-0.205059,0.131041,0.450573,0.0839176,0.359572,0.167987,0.00662171,9.66013
-0.0221577,0.184214,-0.117259,0.438523,-0.0824316,0.34132,-0.120385,-0.0182116,-0.205536,0.130546,0.45261,0.0812693,0.36149,0.166453,0.00654501,9.67013
-0.0184164,0.184427,-0.118102,0.433503,-0.0837138,0.341344,-0.120517,-0.0191575,-0.205724,0.129822,0.453675,0.080586,0.362412,0.165062,0.00595698,9.68013
-0.0148625,0.185015,-0.119067,0.429421,-0.0851159,0.34138,-0.120853,-0.0196518,-0.206005,0.128296,0.454621,0.0796993,0.362928,0.163456,0.00529226,9.69013
-0.0116754,0.184938,-0.120647,0.427827,-0.0864942,0.341356,-0.1212,-0.0192854,-0.206013,0.127144,0.455379,0.0786326,0.362856,0.161239,0.0044997,9.70013
-0.00882053,0.184436,-0.122615,0.427162,-0.0875607,0.341296,-0.121524,-0.0181178,-0.206354,0.126689,0.455695,0.0780454,0.362736,0.157368,0.00444857,9.71013
-0.00576115,0.183967,-0.124209,0.426745,-0.0883517,0.341224,-0.122686,-0.0160129,-0.206295,0.125644,0.45641,0.0776498,0.362448,0.155751,0.0049599,9.72013
-0.0032382,0.18372,-0.12528,0.425373,-0.0899217,0.340997,-0.123597,-0.0151947,-0.206474,0.124198,0.456427,0.0766792,0.362149,0.153582,0.00439744,9.73013
-0.00148296,0.1832,-0.126271,0.423839,-0.0912638,0.340817,-0.125994,-0.015118,-0.207113,0.1231,0.456053,0.0763078,0.361993,0.152539,0.00271006,9.74013
-0.000545502,0.182731,-0.127316,0.422543,-0.0917552,0.340565,-0.127384,-0.0149987,-0.207667,0.122524,0.45595,0.0761638,0.361945,0.152119,0.00171297,9.75013
-0.000613689,0.1817,-0.128709,0.422279,-0.0917912,0.340349,-0.128427,-0.012016,-0.209337,0.121078,0.454416,0.0763676,0.361861,0.152131,0.000715882,9.76013
-0.000792503,0.180805,-0.130195,0.422279,-0.0917671,0.340337,-0.129805,-0.00994512,-0.211851,0.120448,0.453215,0.0768828,0.361549,0.152311,0.00130391,9.77013
-0.000750065,0.180149,-0.130785,0.422296,-0.0917671,0.340313,-0.132957,-0.00783164,-0.214501,0.120716,0.452942,0.0779254,0.361262,0.154349,0.00212203,9.78013
-0.000732899,0.179578,-0.131186,0.422288,-0.0917671,0.340313,-0.134587,-0.00592268,-0.216999,0.120903,0.452533,0.0784528,0.361142,0.156769,0.00148287,9.79013
-0.000613689,0.179399,-0.131227,0.422723,-0.0917432,0.340134,-0.137427,-0.00397112,-0.218106,0.120917,0.453581,0.0786567,0.361142,0.157872,0.00219873,9.80013
-0.000451565,0.179365,-0.13128,0.423123,-0.0917072,0.340146,-0.138565,-0.00287177,-0.21895,0.120796,0.45382,0.0786567,0.361286,0.15792,0.00314469,9.81013
-0.000417709,0.179868,-0.130945,0.423293,-0.0919111,0.340074,-0.139608,-0.00159345,-0.218635,0.120408,0.45497,0.078429,0.361406,0.157368,0.00242883,9.82013
-0.0012188,0.180532,-0.13057,0.422833,-0.091959,0.34011,-0.140723,-0.00126961,-0.218106,0.120689,0.455311,0.0784049,0.361442,0.157368,0.00140617,9.83013
-0.0020113,0.181299,-0.130302,0.422578,-0.0923185,0.340062,-0.141717,-0.00149118,-0.21716,0.121118,0.455609,0.0783329,0.361765,0.156997,0.0017641,9.84013
-0.00398827,0.181828,-0.130034,0.422774,-0.0924144,0.340074,-0.142029,-0.00162754,-0.216325,0.120957,0.456692,0.078393,0.361753,0.156937,0.000460219,9.85013
-0.00572681,0.182808,-0.129794,0.423643,-0.0924144,0.340074,-0.142005,-0.00221556,-0.213342,0.121305,0.458907,0.078321,0.361765,0.155751,0.000639183,9.86013
-0.0081811,0.183711,-0.129458,0.425245,-0.0923665,0.340194,-0.142005,-0.00254793,-0.209635,0.121332,0.462632,0.0779614,0.361801,0.152227,0.00023012,9.87013
-0.0110617,0.184955,-0.129458,0.428057,-0.0922585,0.340253,-0.141993,-0.00295699,-0.206959,0.121145,0.464524,0.0771227,0.362257,0.149459,-0.000178941,9.88013
-0.0144024,0.185884,-0.129579,0.4315,-0.0918272,0.340337,-0.141993,-0.00391999,-0.20361,0.120662,0.465308,0.0757084,0.364581,0.147697,-0.000715833,9.89013
-0.017189,0.186097,-0.129458,0.435506,-0.0913596,0.340517,-0.141969,-0.0055051,-0.201395,0.121734,0.465069,0.0756605,0.367709,0.147625,-2.55425e-05,9.90013
-0.0195413,0.18787,-0.128829,0.437986,-0.090353,0.340709,-0.141861,-0.00780607,-0.199025,0.123502,0.465768,0.0757084,0.369531,0.147398,0.000818146,9.91013
-0.0209303,0.190657,-0.127383,0.439392,-0.0892026,0.340877,-0.141765,-0.00886282,-0.197815,0.124399,0.466236,0.0756845,0.369974,0.146427,0.000690315,9.92013
-0.0214162,0.19421,-0.126151,0.440576,-0.0883756,0.341476,-0.141753,-0.0108399,-0.193665,0.126742,0.467779,0.0756845,0.370526,0.144821,-0.000792533,9.93013
-0.021493,0.198097,-0.125401,0.441667,-0.0876207,0.341871,-0.141753,-0.0105758,-0.191236,0.129287,0.467498,0.0756366,0.370885,0.144785,-0.00501098,9.94013
-0.0214758,0.201292,-0.125106,0.442784,-0.0873091,0.342422,-0.141801,-0.00923779,-0.188705,0.130331,0.466364,0.0757923,0.371137,0.145001,-0.00718412,9.95013
-0.0217996,0.203448,-0.125133,0.444326,-0.0870094,0.34283,-0.141789,-0.00688569,-0.188509,0.130733,0.465674,0.0759122,0.371185,0.145372,-0.00713299,9.96013
-0.0226431,0.20511,-0.124838,0.4454,-0.086602,0.343082,-0.141825,-0.00366432,-0.187546,0.13147,0.465291,0.0775781,0.369938,0.147338,-0.00572684,9.97013
-0.0224133,0.205971,-0.124731,0.446942,-0.084996,0.34313,-0.141825,-8.50335e-05,-0.187393,0.131845,0.463475,0.07916,0.368992,0.152155,-0.00506211,9.98013
-0.0222683,0.206337,-0.124102,0.447019,-0.0840373,0.343153,-0.141801,0.00246308,-0.186608,0.132528,0.4616,0.0809216,0.367517,0.157189,-0.00455079,9.99013
-0.022294,0.20707,-0.123151,0.446798,-0.0835102,0.343034,-0.141789,0.00534355,-0.185995,0.133612,0.458226,0.0817485,0.366834,0.159693,-0.00654496,10.0001
-0.0218253,0.20684,-0.121959,0.445971,-0.0829828,0.342327,-0.14143,0.00833482,-0.185679,0.134161,0.453752,0.0824795,0.366379,0.163109,-0.0084113,10.0101
-0.0211773,0.20621,-0.120058,0.445596,-0.0826831,0.341847,-0.141022,0.0116414,-0.185731,0.134845,0.449209,0.0829949,0.366163,0.16662,-0.0088715,10.0201
-0.0212369,0.206014,-0.119281,0.444786,-0.0825033,0.341715,-0.140806,0.0142406,-0.185782,0.135447,0.44615,0.0833304,0.366139,0.167675,-0.00833461,10.0301
-0.021399,0.206201,-0.118625,0.44257,-0.0822637,0.341703,-0.140555,0.0163626,-0.185824,0.136438,0.444744,0.0840015,0.366151,0.170048,-0.00646826,10.0401
-0.0213566,0.206908,-0.117835,0.440747,-0.0822756,0.341715,-0.140495,0.0174364,-0.185714,0.137764,0.443764,0.0850322,0.365876,0.172073,-0.00498541,10.0501
-0.0211177,0.208502,-0.11687,0.438761,-0.0822875,0.341799,-0.140471,0.0172404,-0.184538,0.139572,0.441769,0.085871,0.365193,0.173308,-0.00396276,10.0601
-0.0203595,0.210121,-0.115772,0.436656,-0.0826352,0.341763,-0.140483,0.0175898,-0.184521,0.141152,0.43888,0.0864463,0.363635,0.175944,-0.00542004,10.0701
-0.0199075,0.211076,-0.11533,0.436801,-0.0827072,0.341763,-0.140375,0.0176239,-0.18297,0.142063,0.438412,0.0868897,0.363071,0.176975,-0.00680062,10.0801
-0.0200014,0.211357,-0.114942,0.437738,-0.0826952,0.341835,-0.140339,0.0177773,-0.18141,0.142397,0.437977,0.0871773,0.361561,0.177538,-0.00836017,10.0901
-0.0201206,0.211468,-0.114942,0.438378,-0.0827789,0.342015,-0.140327,0.0179051,-0.180788,0.142625,0.437798,0.087501,0.360219,0.178065,-0.01061,10.1001
-0.020453,0.211715,-0.114634,0.442187,-0.0826712,0.342483,-0.139908,0.0186466,-0.180345,0.142799,0.437824,0.0877767,0.359033,0.178617,-0.0100987,10.1101
-0.0211945,0.211851,-0.11375,0.448664,-0.0812211,0.343142,-0.138637,0.0182119,-0.180447,0.143228,0.438224,0.0883038,0.355258,0.1793,-0.00991972,10.1201
-0.0218081,0.211809,-0.112933,0.448451,-0.0798669,0.343214,-0.137199,0.0154082,-0.179135,0.14375,0.439886,0.08816,0.355761,0.179288,-0.0058291,10.1301
-0.0219445,0.21186,-0.112719,0.449158,-0.0790999,0.343333,-0.13666,0.0139083,-0.179484,0.144031,0.440917,0.0879803,0.356133,0.179336,-0.00350257,10.1401
-0.0224385,0.211732,-0.112277,0.448902,-0.0791237,0.343346,-0.136216,0.0104568,-0.180106,0.144112,0.441207,0.0878725,0.356432,0.179395,-0.00178962,10.1501
-0.0229754,0.211698,-0.111888,0.447479,-0.0791237,0.343333,-0.135282,0.00697128,-0.181785,0.144072,0.441181,0.0877886,0.357523,0.179431,-0.00115046,10.1601
-0.0226431,0.210939,-0.11162,0.447496,-0.0791597,0.343106,-0.133951,0.00521572,-0.182535,0.143938,0.441139,0.0878246,0.357559,0.17942,-0.000664702,10.1701
-0.0227709,0.208655,-0.111594,0.447829,-0.079016,0.34313,-0.130404,0.00184096,-0.183575,0.143147,0.441181,0.0878124,0.357451,0.179395,-0.00161066,10.1801
-0.0227284,0.207496,-0.111768,0.447684,-0.0792797,0.343118,-0.127384,-0.00260758,-0.184257,0.142063,0.441275,0.0877526,0.357055,0.179312,-0.00286341,10.1901
-0.0238962,0.205213,-0.112705,0.447803,-0.0792677,0.343153,-0.125467,-0.00439723,-0.185185,0.140174,0.442835,0.0868058,0.357307,0.178509,-0.0060592,10.2001
-0.0260434,0.202537,-0.113723,0.448212,-0.0792677,0.343369,-0.123417,-0.00559884,-0.186949,0.137844,0.444352,0.0863504,0.357259,0.176232,-0.00731195,10.2101
-0.0281229,0.199111,-0.114701,0.448664,-0.0789561,0.343441,-0.121967,-0.00733735,-0.189515,0.135541,0.445212,0.0856793,0.357439,0.174854,-0.00567571,10.2201
-0.0294437,0.194747,-0.115317,0.449558,-0.078213,0.343525,-0.120529,-0.00921222,-0.194253,0.134041,0.446593,0.0853078,0.357451,0.172984,-0.00217312,10.2301
-0.0296569,0.190452,-0.115504,0.450607,-0.0774939,0.343477,-0.119858,-0.0106269,-0.196809,0.133666,0.447232,0.085248,0.357475,0.171606,-0.000715833,10.2401
-0.0288472,0.186847,-0.115772,0.450726,-0.076751,0.343166,-0.118612,-0.0123995,-0.200372,0.13301,0.448451,0.0851161,0.357642,0.170383,0.00370714,10.2501
